client_id,dataset_index,label,ground_truth_poison,patch_mse,predicted_poison
14,14562,9,0,6.550667091652199,0
14,35465,1,1,0.0,1
14,41768,1,0,6.305536340784143,0
14,17467,7,1,0.0,1
14,24084,4,0,5.68106531213831,0
14,46872,0,0,6.12355719672309,0
14,7623,4,1,0.0,1
14,40727,2,0,6.281809488932292,0
14,40984,0,1,0.0,1
14,40052,9,0,6.984989872685185,0
14,22550,6,1,0.0,1
14,21715,7,1,0.0,1
14,25842,1,0,7.728790283203125,0
14,45263,4,1,0.0,1
14,19245,3,1,0.0,1
14,29853,2,0,7.570829603407118,0
14,31089,9,1,0.0,1
14,12149,0,1,0.0,1
14,25543,2,1,0.0,1
14,27017,4,1,0.0,1
14,25874,1,0,14.013285319010416,0
14,44517,4,0,7.45097181532118,0
14,21225,7,0,9.160994918258101,0
14,36005,1,0,8.33599966543692,0
14,39138,0,1,0.0,1
14,41043,4,0,7.769785563151042,0
14,33742,1,0,8.259700633861401,0
14,40023,4,1,0.0,1
14,41811,9,1,0.0,1
14,4690,9,0,6.542445995189525,0
14,9733,2,1,0.0,1
14,33273,4,1,0.0,1
14,31556,0,1,0.0,1
14,42490,1,1,0.0,1
14,26340,6,0,16.025441487630207,0
14,28457,3,1,0.0,1
14,10548,0,1,0.0,1
14,22337,6,1,0.0,1
14,41167,0,1,0.0,1
14,48811,7,1,0.0,1
14,43929,7,0,12.433102077907986,0
14,45600,1,0,5.6728945131655095,0
14,36500,1,1,0.0,1
14,30223,9,1,0.0,1
14,27731,1,1,0.0,1
14,46775,9,1,0.0,1
14,11075,1,0,5.210115220811632,1
14,24186,6,1,0.0,1
14,186,9,0,6.748454906322338,0
14,20935,6,0,8.864220513237846,0
14,20559,9,1,0.0,1
14,27437,6,1,0.0,1
14,31820,6,0,5.795867919921875,0
14,9236,0,1,0.0,1
14,25236,0,0,6.1711069742838545,0
14,43516,4,1,0.0,1
14,19457,1,0,8.0623700177228,0
14,38134,4,0,9.87742332175926,0
14,44082,0,1,0.0,1
14,15537,4,1,0.0,1
14,29164,6,0,9.02130126953125,0
14,39009,4,0,5.634047331633391,0
14,3236,4,0,5.786743729202835,0
14,22168,2,1,0.0,1
14,32717,9,0,9.348512437608507,0
14,20528,3,1,0.0,1
14,17255,1,0,7.89091322157118,0
14,6160,8,0,6.296772144458912,0
14,27668,9,0,8.921545523184317,0
14,28543,9,1,0.0,1
14,10925,4,0,15.472301341869214,0
14,47228,4,1,0.0,1
14,24145,6,0,14.248779296875,0
14,25039,6,1,0.0,1
14,33993,4,0,9.09688087745949,0
14,3716,6,1,0.0,1
14,23664,9,1,0.0,1
14,41005,4,0,7.993765936957465,0
14,1182,4,1,0.0,1
14,22925,9,1,0.0,1
14,20107,1,0,9.276023017035591,0
14,37014,9,1,0.0,1
14,3626,2,0,7.027167991355613,0
14,15255,0,0,6.767029938874422,0
14,6040,1,0,8.668249059606481,0
14,41655,7,0,8.797753228081596,0
14,7144,0,1,0.0,1
14,13755,1,1,0.0,1
14,27882,4,1,0.0,1
14,3483,1,0,6.176948829933449,0
14,19729,2,0,6.328825774016203,0
14,15351,6,1,0.0,1
14,46868,6,0,6.2888132731119795,0
14,3099,9,1,0.0,1
14,22552,1,0,12.21730211046007,0
14,5468,0,1,0.0,1
14,47215,0,1,0.0,1
14,13148,9,1,0.0,1
14,21382,4,0,7.06292724609375,0
14,22332,6,1,0.0,1
14,5967,2,1,0.0,1
14,12387,2,0,9.969531023943865,0
14,46845,4,0,9.656056722005209,0
14,438,9,0,6.651841905381945,0
14,35477,2,0,7.046444928204572,0
14,9342,4,1,0.0,1
14,17208,6,0,11.566966869212964,0
14,137,1,1,0.0,1
14,31700,0,1,0.0,1
14,5259,4,1,0.0,1
14,21216,6,1,0.0,1
14,4335,9,1,0.0,1
14,47187,9,0,6.86753167046441,0
14,27702,3,0,8.17428249782986,0
14,43692,2,0,6.6480226869936345,0
14,16413,9,1,0.0,1
14,47290,1,1,0.0,1
14,40927,6,1,0.0,1
14,10658,9,0,7.917521158854167,0
14,29246,0,0,8.094181202076099,0
14,28781,9,1,0.0,1
14,11828,9,0,7.0580568666811345,0
14,38794,4,0,6.910885281032986,0
14,986,2,0,6.539673416702835,0
14,40972,1,1,0.0,1
14,42997,3,1,0.0,1
14,9281,0,1,0.0,1
14,14186,4,1,0.0,1
14,15710,1,0,8.634620949074074,0
14,30975,3,1,0.0,1
14,49232,1,1,0.0,1
14,29267,4,1,0.0,1
14,23477,1,0,6.34510181568287,0
14,49820,1,0,6.8525034586588545,0
14,42769,4,1,0.0,1
14,48150,9,1,0.0,1
14,48568,9,0,7.2169370298032405,0
14,32679,1,1,0.0,1
14,15877,3,1,0.0,1
14,4290,4,0,6.64223395453559,0
14,14215,7,0,7.068448102032697,0
14,8823,4,0,8.504942152235243,0
14,13538,9,1,0.0,1
14,32538,0,1,0.0,1
14,25482,6,1,0.0,1
14,21045,9,1,0.0,1
14,30158,0,1,0.0,1
14,29963,1,1,0.0,1
14,26733,7,1,0.0,1
14,18984,4,1,0.0,1
14,8670,9,1,0.0,1
14,2893,6,0,5.305799696180555,1
14,9992,2,1,0.0,1
14,3696,0,0,8.708870781792534,0
14,37275,6,1,0.0,1
14,7792,0,0,5.78550042046441,0
14,45418,9,0,6.337853890878183,0
14,36089,6,1,0.0,1
14,48479,3,1,0.0,1
14,4477,0,0,5.689291494864005,0
14,13290,2,1,0.0,1
14,41742,1,0,8.383394594545718,0
14,8271,4,0,6.718496251989294,0
14,17463,7,1,0.0,1
14,39860,9,1,0.0,1
14,10612,2,1,0.0,1
14,32115,9,1,0.0,1
14,12742,2,0,7.627987896954572,0
14,44682,9,1,0.0,1
14,35308,4,1,0.0,1
14,39550,2,1,0.0,1
14,34936,4,1,0.0,1
14,34343,4,1,0.0,1
14,40715,6,0,11.464072898582176,0
14,22482,9,0,6.692795364945023,0
14,29440,9,0,8.33735939308449,0
14,5169,6,1,0.0,1
14,45837,2,0,5.790334065755208,0
14,4801,4,0,10.722412109375,0
14,16624,0,0,7.191558837890625,0
14,38187,0,0,6.760402538158275,0
14,596,8,0,6.03986499927662,0
14,3393,4,1,0.0,1
14,26384,9,0,6.58524915907118,0
14,28056,6,0,8.984229758933738,0
14,11033,4,0,5.771503589771412,0
14,9695,4,1,0.0,1
14,9769,6,0,5.643173782913773,0
14,39132,1,0,7.903188634801794,0
14,12611,4,1,0.0,1
14,47474,6,0,8.19485134548611,0
14,323,1,1,0.0,1
14,8236,4,1,0.0,1
14,21621,6,0,11.001793755425346,0
14,45900,6,1,0.0,1
14,17539,1,0,6.032180220992477,0
14,6373,0,1,0.0,1
14,28759,7,0,7.406886913158275,0
14,19884,0,1,0.0,1
14,28198,7,0,6.766276041666667,0
14,895,3,1,0.0,1
14,35579,9,1,0.0,1
14,37691,4,1,0.0,1
14,4036,8,0,6.899701718930845,0
14,31204,3,1,0.0,1
14,22479,1,1,0.0,1
14,37630,1,1,0.0,1
14,14535,4,1,0.0,1
14,33213,6,1,0.0,1
14,36245,2,0,8.55474966543692,0
14,27149,2,1,0.0,1
14,43627,4,0,12.848308421947339,0
14,22432,2,0,6.009718718352141,0
14,6085,0,1,0.0,1
14,42395,9,0,7.266233656141493,0
14,46089,2,1,0.0,1
14,9970,3,1,0.0,1
14,25434,4,0,10.113846390335649,0
14,16889,4,0,8.847640426070601,0
14,16503,4,1,0.0,1
14,7352,1,0,10.7806317364728,0
14,15487,4,0,6.037725377965857,0
14,3911,1,0,11.674397786458334,0
14,40757,4,0,12.384401674623843,0
14,33831,0,1,0.0,1
14,27871,1,0,7.405345775462963,0
14,18628,4,0,6.45378338849103,0
14,45046,4,0,16.275226734302663,0
14,25488,1,1,0.0,1
14,5919,4,1,0.0,1
14,37012,1,1,0.0,1
14,23242,9,1,0.0,1
14,29278,4,0,10.29865293149595,0
14,33713,8,1,0.0,1
14,48533,4,0,9.020311143663195,0
14,24075,1,1,0.0,1
14,30273,8,1,0.0,1
14,3565,3,1,0.0,1
14,46876,0,0,6.295475712528935,0
14,2994,1,1,0.0,1
14,39858,6,1,0.0,1
14,14321,3,0,5.68723381890191,0
14,3441,0,1,0.0,1
14,27710,0,0,6.047205041956018,0
14,28684,9,0,6.714456063729745,0
14,21679,8,0,5.584789134837963,0
14,15596,4,0,6.364478782371238,0
14,3450,7,0,16.24918845847801,0
14,29784,9,0,6.166399355287905,0
14,30551,4,1,0.0,1
14,39476,1,1,0.0,1
14,35776,7,0,7.0892514829282405,0
14,12002,9,0,5.593383223922165,0
14,10123,9,1,0.0,1
14,16202,2,0,7.268379493995949,0
14,29827,4,0,6.5032196044921875,0
14,16925,1,0,10.948037606698495,0
14,30724,6,1,0.0,1
14,49062,6,0,6.115353054470486,0
14,9144,2,1,0.0,1
14,4660,4,0,11.05133847837095,0
14,34435,9,1,0.0,1
14,15056,9,1,0.0,1
14,26825,9,0,6.423385054976852,0
14,44011,6,1,0.0,1
14,18931,4,1,0.0,1
14,28834,2,1,0.0,1
14,5800,3,0,11.648596869574654,0
14,4888,2,1,0.0,1
14,32521,6,1,0.0,1
14,28971,4,1,0.0,1
14,17310,6,1,0.0,1
14,45465,9,0,10.354583740234375,0
14,49041,6,0,11.135009765625,0
14,40767,6,1,0.0,1
14,16443,8,1,0.0,1
14,16112,4,0,5.75655675817419,0
14,5059,6,0,9.424834074797454,0
14,8884,1,1,0.0,1
14,41523,4,0,7.322537457501447,0
14,48912,3,1,0.0,1
14,38985,9,1,0.0,1
14,23252,4,0,8.710905852141204,0
14,24605,0,1,0.0,1
14,45144,4,1,0.0,1
14,29488,3,1,0.0,1
14,42442,4,1,0.0,1
14,30312,2,0,7.993288958514178,0
14,3694,0,0,8.220141940646702,0
14,8415,4,1,0.0,1
14,11334,7,1,0.0,1
14,38971,2,1,0.0,1
14,25121,6,0,9.79235726815683,0
14,36666,6,0,11.415933114510995,0
14,24161,1,1,0.0,1
14,47360,2,0,6.923441569010417,0
14,7321,6,0,9.203651145652488,0
14,19380,9,0,5.33014820240162,1
14,4053,4,1,0.0,1
14,33347,0,0,5.659842597113715,0
14,28355,6,1,0.0,1
14,19846,4,0,9.76372499819155,0
14,27872,6,0,6.993175365306713,0
14,23799,8,1,0.0,1
14,35950,6,0,7.963019476996528,0
14,47650,6,0,9.547570122612846,0
14,43184,0,0,6.382700602213542,0
14,22963,4,0,9.18945425528067,0
14,39808,6,1,0.0,1
14,30846,8,0,9.402257283528646,0
14,38668,4,1,0.0,1
14,7759,9,0,5.900627418800637,0
14,37409,2,0,7.727023089373553,0
14,39489,1,0,15.567743372034144,0
14,8975,9,1,0.0,1
14,3886,1,0,7.268960458260995,0
14,35795,9,1,0.0,1
14,41920,9,0,7.294269137912327,0
14,36937,4,1,0.0,1
14,48223,4,0,7.229554352936922,0
14,13986,3,0,8.776189733434606,0
14,48491,8,0,6.929257428204572,0
14,30229,2,1,0.0,1
14,14742,7,0,9.250159934714988,0
14,35930,6,1,0.0,1
14,30171,0,1,0.0,1
14,17787,4,1,0.0,1
14,13633,8,0,5.773227267795139,0
14,32990,0,0,6.5903879801432295,0
14,30272,0,1,0.0,1
14,35414,0,1,0.0,1
14,49527,2,1,0.0,1
14,21950,4,0,6.764798199688947,0
14,41918,3,1,0.0,1
14,44062,6,0,7.949197839807581,0
14,6252,6,1,0.0,1
14,6870,9,0,6.528954399956597,0
14,6286,9,0,8.259700633861401,0
14,8304,2,1,0.0,1
14,29845,2,1,0.0,1
14,40121,4,1,0.0,1
14,5362,0,1,0.0,1
14,45334,2,0,7.38577327021846,0
14,20619,1,0,8.962589405201099,0
14,44725,1,0,8.800989221643519,0
14,31430,6,0,12.365553114149305,0
14,23751,9,1,0.0,1
14,2041,2,1,0.0,1
14,49344,0,1,0.0,1
14,30526,6,0,9.45613380714699,0
14,43042,9,0,8.070800216109664,0
14,22156,9,0,5.765034428349248,0
14,17290,8,1,0.0,1
14,8727,9,1,0.0,1
14,3578,7,0,7.890905309606482,0
14,39600,9,1,0.0,1
14,45349,0,0,6.956095942744502,0
14,4353,0,0,5.764494154188368,0
14,40550,4,0,6.420697812680845,0
14,37264,1,1,0.0,1
14,28445,6,1,0.0,1
14,8696,1,0,6.842674537941262,0
14,23652,0,0,5.677347253870081,0
14,34905,1,0,6.953342579029225,0
14,9195,9,0,6.580607096354167,0
14,5234,9,0,5.772350169994213,0
14,1775,8,1,0.0,1
14,6525,9,0,7.732137044270833,0
14,15663,4,1,0.0,1
14,32882,4,1,0.0,1
14,6312,0,0,6.165643762659143,0
14,49530,0,0,5.577004891854745,0
14,43280,1,1,0.0,1
14,30343,9,1,0.0,1
14,21178,1,1,0.0,1
14,1925,4,1,0.0,1
14,12613,9,1,0.0,1
14,24144,0,0,6.279510498046875,0
14,15666,4,0,9.421774970160591,0
14,33987,2,0,6.20492610224971,0
14,22263,6,1,0.0,1
14,34060,4,1,0.0,1
14,18736,6,0,6.907594468858507,0
14,42110,0,0,6.841484352394387,0
14,46786,1,0,8.055390534577546,0
14,9655,4,1,0.0,1
14,23141,9,1,0.0,1
14,23077,0,0,6.03333423755787,0
14,38556,2,0,6.771180894639757,0
14,36842,6,1,0.0,1
14,22450,1,0,12.66751550745081,0
14,15368,9,1,0.0,1
14,41336,1,0,7.59927820276331,0
14,6264,9,1,0.0,1
14,48473,6,1,0.0,1
14,26647,9,1,0.0,1
14,22129,0,1,0.0,1
14,3979,0,0,5.831758287217882,0
14,39262,7,0,8.823644567418981,0
14,34480,9,1,0.0,1
14,14415,4,0,9.556743480541089,0
14,17798,9,0,13.261983235677084,0
14,6814,1,0,5.554044370298032,0
14,46323,1,0,6.818109017831308,0
14,42675,4,1,0.0,1
14,13945,4,1,0.0,1
14,3733,7,0,10.786549886067709,0
14,27405,1,1,0.0,1
14,40541,7,0,6.46237634729456,0
14,18580,9,0,6.648972687897859,0
14,29071,4,0,8.292501944082755,0
14,1163,2,1,0.0,1
14,7155,4,1,0.0,1
14,41766,4,1,0.0,1
14,27468,4,1,0.0,1
14,32535,4,1,0.0,1
14,22139,4,0,12.98175953052662,0
14,12885,6,0,5.763064914279514,0
14,16268,1,1,0.0,1
14,19795,3,0,5.714300084997107,0
14,30413,4,1,0.0,1
14,38958,1,0,5.583789401584202,0
14,27555,2,0,7.293004918981482,0
14,16314,2,0,11.661865234375,0
14,6152,9,0,6.643612331814236,0
14,32771,1,1,0.0,1
14,43454,0,1,0.0,1
14,17869,9,1,0.0,1
14,39005,4,1,0.0,1
14,18621,6,0,6.11641608344184,0
14,20463,1,1,0.0,1
14,1988,0,1,0.0,1
14,24607,1,1,0.0,1
14,49489,1,0,6.688997621889468,0
14,19692,6,1,0.0,1
14,32376,0,0,7.927649603949653,0
14,40974,4,0,7.594341136791088,0
14,2356,6,1,0.0,1
14,41895,9,1,0.0,1
14,46605,3,1,0.0,1
14,304,1,1,0.0,1
14,39230,0,1,0.0,1
14,49206,9,1,0.0,1
14,33830,9,0,5.210430003978588,1
14,39970,8,0,6.905001039858218,0
14,43596,9,0,8.128330371997974,0
14,4271,0,1,0.0,1
14,22587,2,1,0.0,1
14,38618,0,0,6.221642388237847,0
14,43417,1,0,8.195300632052952,0
14,27132,1,1,0.0,1
14,24999,1,0,7.56355059588397,0
14,48305,4,0,10.01790025499132,0
14,33671,9,1,0.0,1
14,30613,1,0,8.271408081054688,0
14,41842,0,0,5.826931423611111,0
14,25798,4,1,0.0,1
14,46843,0,1,0.0,1
14,19462,4,0,8.849264639395255,0
14,7540,1,1,0.0,1
14,36631,4,0,6.3684743245442705,0
14,6391,6,1,0.0,1
14,44415,1,0,5.632188019929109,0
14,2044,2,0,7.886424877025463,0
14,24949,3,0,7.300538804796007,0
14,36941,1,0,6.441769070095486,0
14,28913,4,1,0.0,1
14,9818,8,0,5.888176246925637,0
14,48831,2,0,11.902401394314236,0
14,36180,0,0,11.039669460720486,0
14,43224,4,1,0.0,1
14,28492,6,1,0.0,1
14,10470,0,0,6.339524445710359,0
14,5324,0,0,6.245462488245081,0
14,35969,7,0,9.53494601779514,0
14,2122,4,0,7.811921861436632,0
14,526,4,1,0.0,1
14,30695,0,0,9.170375682689526,0
14,20769,4,1,0.0,1
14,7015,0,0,6.60134831181279,0
14,7643,0,1,0.0,1
14,25553,7,0,9.341636375144676,0
14,13895,1,1,0.0,1
14,2124,6,1,0.0,1
14,49779,9,0,8.44951601381655,0
14,39836,2,1,0.0,1
14,49751,4,1,0.0,1
14,3859,0,0,6.3222808837890625,0
14,25435,4,1,0.0,1
14,34549,9,1,0.0,1
14,37172,4,0,11.800185592086226,0
14,32757,4,0,5.553661205150463,0
14,44650,6,0,6.129078052662037,0
14,48458,0,0,8.201102362738716,0
14,39105,4,0,7.6507517496744795,0
14,8578,0,1,0.0,1
14,31666,4,0,5.629661842628762,0
14,14807,0,1,0.0,1
14,14625,6,1,0.0,1
14,8475,1,0,11.6601483380353,0
14,9396,9,0,9.584824173538774,0
14,40605,9,1,0.0,1
14,10024,0,1,0.0,1
14,34546,8,0,5.510800962094907,0
14,40708,0,0,5.989786218713831,0
14,2999,4,1,0.0,1
14,11497,1,1,0.0,1
14,27752,9,0,6.717219599971065,0
14,32106,2,1,0.0,1
14,45943,9,0,8.4267499005353,0
14,16916,6,1,0.0,1
14,48812,4,0,8.207043683087385,0
14,17682,2,1,0.0,1
14,3840,1,1,0.0,1
14,45398,8,1,0.0,1
14,8012,9,1,0.0,1
14,48416,0,1,0.0,1
14,11109,1,0,8.839865790473091,0
14,32854,4,1,0.0,1
14,5212,4,0,6.975316930700232,0
14,42040,4,0,6.114743268048322,0
14,32911,7,1,0.0,1
14,40450,9,0,5.754581027560764,0
14,24365,0,0,5.818775883427373,0
14,17901,1,0,7.137467560944734,0
14,16993,9,0,8.19266086154514,0
14,33809,9,1,0.0,1
14,30111,2,0,6.027364660192419,0
14,45347,0,0,10.476829246238426,0
14,26910,7,0,7.648474234121817,0
14,15483,0,0,6.229034423828125,0
14,27166,4,0,6.810440628616898,0
14,22509,4,1,0.0,1
14,10063,6,1,0.0,1
14,6453,1,1,0.0,1
14,43828,0,0,5.903537326388889,0
14,2898,6,1,0.0,1
14,40739,4,1,0.0,1
14,46581,7,0,6.428785536024305,0
14,30069,0,1,0.0,1
14,48772,3,1,0.0,1
14,28435,8,1,0.0,1
14,47033,1,0,7.990298235857928,0
14,40292,8,1,0.0,1
14,18161,4,1,0.0,1
14,22308,0,0,8.134280734592014,0
14,43540,8,0,6.4688720703125,0
14,35454,1,0,8.063384444625289,0
14,45691,3,1,0.0,1
14,28499,8,1,0.0,1
14,16075,0,1,0.0,1
14,11687,6,0,8.010031806098091,0
14,22068,6,1,0.0,1
14,32508,0,0,6.319792005750868,0
14,9074,4,0,8.107428656684029,0
14,47364,1,0,6.541048403139468,0
14,25915,1,1,0.0,1
14,29924,9,1,0.0,1
14,20339,3,0,9.644361707899305,0
14,24114,9,1,0.0,1
14,17416,8,1,0.0,1
14,10633,4,0,9.048429701063368,0
14,12800,1,0,7.995053891782407,0
14,11427,1,0,8.723245691370082,0
14,1322,9,0,7.327051233362268,0
14,35496,8,0,5.7866261800130205,0
14,23717,9,0,5.820545337818287,0
14,13172,9,0,13.350914849175346,0
14,42819,6,1,0.0,1
14,30344,1,1,0.0,1
14,5028,0,1,0.0,1
14,39960,2,1,0.0,1
14,33099,4,1,0.0,1
14,48854,6,0,5.754697446469907,0
14,38589,8,1,0.0,1
14,17644,3,0,5.644916110568577,0
14,49634,9,1,0.0,1
14,13675,2,0,6.04704510724103,0
14,4934,3,1,0.0,1
14,36058,1,1,0.0,1
14,11590,4,1,0.0,1
14,7635,2,1,0.0,1
14,23036,6,0,7.383032339590567,0
14,47233,7,0,6.793481897424768,0
14,49169,0,1,0.0,1
14,45268,1,1,0.0,1
14,17839,4,1,0.0,1
14,18314,4,0,6.331197668004919,0
14,43117,6,1,0.0,1
14,30649,9,0,5.578235202365452,0
14,44392,2,1,0.0,1
14,39865,3,0,13.730785228587964,0
14,33532,1,0,7.399606775354456,0
14,44099,6,0,7.5032834653501155,0
14,30717,9,0,6.715179443359375,0
14,42797,0,1,0.0,1
14,13078,9,1,0.0,1
14,12950,9,0,8.878783614547164,0
14,47865,0,1,0.0,1
14,1086,0,1,0.0,1
14,7980,9,0,6.86794987431279,0
14,34352,4,1,0.0,1
14,45330,3,0,6.969346788194445,0
14,40731,7,0,7.63076725712529,0
14,19950,2,1,0.0,1
14,41710,1,0,7.038996943721065,0
14,27177,6,1,0.0,1
14,27273,1,1,0.0,1
14,22899,1,1,0.0,1
14,42261,6,1,0.0,1
14,11223,1,0,8.473589296694156,0
14,44008,2,0,7.935641818576389,0
14,35046,7,1,0.0,1
14,9118,1,0,11.250621654369214,0
14,23468,4,0,8.990737349898726,0
14,28005,1,0,5.93708179615162,0
14,19353,9,0,8.445039537217882,0
14,2703,4,1,0.0,1
14,49421,4,1,0.0,1
14,43570,2,1,0.0,1
14,41023,4,1,0.0,1
14,14424,9,1,0.0,1
14,39075,8,1,0.0,1
14,47453,1,0,7.052685207790798,0
14,33013,4,1,0.0,1
14,43178,1,1,0.0,1
14,5477,0,0,7.355151706271702,0
14,25926,1,0,6.91474688494647,0
14,48315,3,1,0.0,1
14,38351,4,0,8.433672304506656,0
14,27823,2,0,6.02873456036603,0
14,30688,2,1,0.0,1
14,38148,6,0,7.578932585539641,0
14,28555,4,0,6.164683024088542,0
14,27184,9,1,0.0,1
14,16586,3,1,0.0,1
14,20012,6,0,8.90150734230324,0
14,29176,1,1,0.0,1
14,49110,6,1,0.0,1
14,8553,0,0,5.2122316713686345,1
14,49663,1,1,0.0,1
14,29657,4,1,0.0,1
14,7895,7,0,6.219675134729456,0
14,25478,2,0,8.968413741500289,0
14,13976,3,1,0.0,1
14,46162,1,0,11.5020751953125,0
14,33798,4,1,0.0,1
14,40591,4,1,0.0,1
14,19828,0,1,0.0,1
14,12981,1,0,7.761246292679398,0
14,27399,2,1,0.0,1
14,29552,1,0,8.98861242223669,0
14,39291,1,0,7.4500302915219905,0
14,32500,6,0,6.0427500406901045,0
14,27239,2,0,6.731316460503472,0
14,34932,6,1,0.0,1
14,33022,8,1,0.0,1
14,30377,2,1,0.0,1
14,49362,1,0,8.421613340024594,0
14,28179,0,0,6.556219595449942,0
14,37078,0,0,5.837699607566551,0
14,23047,9,1,0.0,1
14,2227,1,1,0.0,1
14,28067,3,1,0.0,1
14,8327,9,1,0.0,1
14,22903,2,1,0.0,1
14,929,6,1,0.0,1
14,2016,9,1,0.0,1
14,48340,9,1,0.0,1
14,24746,1,1,0.0,1
14,45899,1,1,0.0,1
14,36395,0,0,6.569573861581308,0
14,19977,2,0,6.320610328956887,0
14,39051,2,1,0.0,1
14,4242,2,0,5.824291087962963,0
14,29413,0,0,5.79338695384838,0
14,46850,6,1,0.0,1
14,8110,9,1,0.0,1
14,11567,4,1,0.0,1
14,12174,3,1,0.0,1
14,2996,0,0,11.284853334780093,0
14,49382,6,1,0.0,1
14,17909,3,1,0.0,1
14,29588,7,0,9.059556183991608,0
14,10236,1,0,5.750768590856482,0
14,31845,9,1,0.0,1
14,34965,6,1,0.0,1
14,11035,2,0,6.3240966796875,0
14,39327,9,1,0.0,1
14,32239,7,0,16.26179786964699,0
14,47067,3,1,0.0,1
14,14776,1,1,0.0,1
14,28713,9,0,5.715359723126447,0
14,16106,6,0,6.418673479998553,0
14,48830,3,0,7.00501392505787,0
14,1685,3,1,0.0,1
14,31102,1,1,0.0,1
14,15828,2,1,0.0,1
14,296,4,0,5.411018654152199,0
14,18426,6,0,7.435238873517072,0
14,36656,6,0,5.654882360387732,0
14,15151,1,1,0.0,1
14,17126,1,0,12.02096218532986,0
14,12522,4,1,0.0,1
14,47244,4,0,13.84088021737558,0
14,13129,1,1,0.0,1
14,12243,7,0,7.033901073314525,0
14,39679,1,0,11.287400987413195,0
14,12487,8,1,0.0,1
14,14472,2,1,0.0,1
14,21321,2,0,11.240490948712385,0
14,15199,4,0,6.2780303955078125,0
14,32319,1,0,11.77402976707176,0
14,27073,1,1,0.0,1
14,43593,2,1,0.0,1
14,421,2,0,11.519055401837385,0
14,34320,2,0,5.742845323350695,0
14,46585,0,1,0.0,1
14,13299,7,1,0.0,1
14,41357,9,0,7.522182323314525,0
14,13489,0,1,0.0,1
14,49458,2,0,16.44049072265625,0
14,34278,1,0,8.000706990559896,0
14,21281,4,1,0.0,1
14,44253,2,0,9.819219518590856,0
14,20539,0,0,6.48312434443721,0
14,28724,0,1,0.0,1
14,20509,8,0,7.340627034505208,0
14,37039,0,0,6.168936835394965,0
14,12156,2,0,10.55950927734375,0
14,39813,9,0,6.093221593786169,0
14,41382,4,1,0.0,1
14,34425,4,0,5.988535563151042,0
14,15410,6,0,14.29299474645544,0
14,39387,1,0,8.146974916811343,0
14,33302,4,0,7.732492517541956,0
14,48856,0,0,8.216894079137731,0
14,43294,4,0,6.325173837167245,0
14,8190,0,1,0.0,1
14,24717,6,0,6.5860646565755205,0
14,26557,3,0,13.963555230034721,0
14,29679,4,0,5.778153030960648,0
14,14142,4,0,6.908081619827835,0
14,24129,7,1,0.0,1
14,22738,2,0,5.814960055881077,0
14,3042,0,1,0.0,1
14,102,9,1,0.0,1
14,32367,1,0,9.208070543077257,0
14,49993,1,0,6.2899017333984375,0
14,29627,6,1,0.0,1
14,44030,1,0,5.629822342484085,0
14,43499,4,1,0.0,1
14,39290,4,0,5.70763764558015,0
14,47671,6,0,6.426638002748843,0
14,49705,1,0,5.663424456561053,0
14,4943,4,1,0.0,1
14,42678,0,1,0.0,1
