dataset_index,label,clean_target_prob,triggered_target_prob,trigger_delta,score,clean_pred,triggered_pred,ground_truth_poison,predicted_poison
142,3,0.005937077570706606,0.0034234742633998394,-0.0025136033073067665,-0.0025136033073067665,3,3,0,1
145,4,0.0006297273212112486,0.0003270544984843582,-0.00030267282272689044,-0.00030267282272689044,4,4,1,1
146,9,0.08186078816652298,0.09012152999639511,0.008260741829872131,0.008260741829872131,1,1,0,0
147,9,0.003344384953379631,0.0025995932519435883,-0.0007447917014360428,-0.0007447917014360428,1,1,0,1
153,4,3.8112136735435342e-06,2.106354031639057e-06,-1.704859641904477e-06,-1.704859641904477e-06,4,4,1,0
154,6,0.0008693248964846134,0.0006153317517600954,-0.00025399314472451806,-0.00025399314472451806,4,4,1,1
158,4,4.5331628939493385e-07,2.1472983746662067e-07,-2.3858643771745847e-07,-2.3858643771745847e-07,4,4,0,0
160,1,8.104876178549603e-05,0.00015757618530187756,7.652742351638153e-05,7.652742351638153e-05,1,1,0,0
162,4,0.0024661123752593994,0.0027587420772761106,0.00029262970201671124,0.00029262970201671124,7,7,0,0
163,7,5.898992867514607e-07,9.637402627049596e-07,3.7384097595349886e-07,3.7384097595349886e-07,7,7,0,0
165,0,0.0002431024913676083,7.39115712349303e-05,-0.00016919092740863562,-0.00016919092740863562,0,0,1,1
166,9,0.01878121681511402,0.00903674028813839,-0.009744476526975632,-0.009744476526975632,1,1,0,1
168,1,0.00523726548999548,0.0035380320623517036,-0.001699233427643776,-0.001699233427643776,1,1,1,1
176,1,0.00013631017645820975,0.00019188459555152804,5.5574419093318284e-05,5.5574419093318284e-05,1,1,0,0
184,1,0.0010426818626001477,0.00044288544449955225,-0.0005997964181005955,-0.0005997964181005955,1,1,1,1
186,9,0.05852456018328667,0.03394850343465805,-0.024576056748628616,-0.024576056748628616,1,1,0,1
188,9,0.9653770327568054,0.9092532992362976,-0.05612373352050781,-0.05612373352050781,9,9,0,1
191,7,0.0003868891508318484,0.00015681350487284362,-0.00023007564595900476,-0.00023007564595900476,5,7,1,1
199,0,8.422807877650484e-05,6.534016574732959e-05,-1.8887913029175252e-05,-1.8887913029175252e-05,0,0,1,1
201,1,3.3783860999392346e-05,1.9827173673547804e-05,-1.3956687325844541e-05,-1.3956687325844541e-05,1,1,0,1
209,6,2.0688659787992947e-05,6.636354373767972e-05,4.567488213069737e-05,4.567488213069737e-05,6,6,0,0
210,6,8.570822683395818e-05,0.00014115565863903612,5.544743180507794e-05,5.544743180507794e-05,6,6,1,0
213,0,3.285122511442751e-05,1.7612092051422223e-05,-1.5239133063005283e-05,-1.5239133063005283e-05,0,0,1,1
219,9,0.8845127820968628,0.7148543000221252,-0.16965848207473755,-0.16965848207473755,9,9,0,1
220,0,0.00012774989590980113,7.680636190343648e-05,-5.0943534006364644e-05,-5.0943534006364644e-05,0,0,0,1
222,8,2.677414613572182e-06,1.8667377617020975e-06,-8.106768518700846e-07,-8.106768518700846e-07,8,8,1,0
223,0,0.0003925227792933583,7.926389662316069e-05,-0.00031325887539424,-0.00031325887539424,4,4,1,1
225,9,0.10176005959510803,0.006587665062397718,-0.09517239779233932,-0.09517239779233932,1,1,0,1
226,1,3.837381541416107e-07,1.556966964244566e-07,-2.2804145771715412e-07,-2.2804145771715412e-07,1,1,1,0
227,1,0.0008816882036626339,0.0004894814919680357,-0.0003922067116945982,-0.0003922067116945982,1,1,1,1
228,6,0.00010489209671504796,0.000359997502528131,0.00025510540581308305,0.00025510540581308305,6,6,1,0
230,7,0.055305227637290955,0.04130086302757263,-0.014004364609718323,-0.014004364609718323,1,7,0,1
232,6,0.0004410955880302936,0.0005923799471929669,0.00015128435916267335,0.00015128435916267335,6,6,0,0
238,1,6.43245002720505e-05,1.2128054549975786e-05,-5.2196446631569415e-05,-5.2196446631569415e-05,1,1,1,1
247,4,2.465370562276803e-05,2.1895406462135725e-05,-2.758299160632305e-06,-2.758299160632305e-06,4,4,0,0
248,6,0.0008992956136353314,0.00036979591823183,-0.0005294997245073318,-0.0005294997245073318,2,2,1,1
249,6,0.001299646100960672,0.0019125008257105947,0.0006128547247499228,0.0006128547247499228,8,8,1,0
250,1,0.00034826117916963995,0.00019656174117699265,-0.0001516994379926473,-0.0001516994379926473,1,1,1,1
254,4,9.54274241848907e-07,3.1734211347611563e-07,-6.369320999510819e-07,-6.369320999510819e-07,4,4,0,0
255,1,0.00012633189908228815,3.570173794287257e-05,-9.063015750143677e-05,-9.063015750143677e-05,1,1,0,1
265,9,0.2533550560474396,0.15056346356868744,-0.10279159247875214,-0.10279159247875214,1,1,1,1
268,4,0.00021703405946027488,0.0001262221485376358,-9.081191092263907e-05,-9.081191092263907e-05,2,2,1,1
279,0,2.1338160877348855e-05,1.4674601516162511e-05,-6.663559361186344e-06,-6.663559361186344e-06,2,2,1,1
280,8,2.1096993805258535e-05,3.442787783569656e-05,1.3330884030438028e-05,1.3330884030438028e-05,8,8,0,0
282,1,0.0031921989284455776,0.00425843195989728,0.0010662330314517021,0.0010662330314517021,1,1,0,0
283,2,0.0010646083392202854,0.0005113055231049657,-0.0005533028161153197,-0.0005533028161153197,4,4,1,1
288,2,3.265503892180277e-06,4.665615961130243e-06,1.4001120689499658e-06,1.4001120689499658e-06,2,2,0,0
296,4,0.00017605064203962684,4.130308661842719e-05,-0.00013474756269715726,-0.00013474756269715726,7,4,0,1
302,1,0.00468258885666728,0.002636838471516967,-0.0020457503851503134,-0.0020457503851503134,1,1,1,1
304,1,1.03904103525565e-05,3.744347850442864e-06,-6.646062502113637e-06,-6.646062502113637e-06,1,1,1,1
306,9,0.25692206621170044,0.13429270684719086,-0.12262935936450958,-0.12262935936450958,1,1,0,1
307,9,0.2710699141025543,0.10066316276788712,-0.1704067587852478,-0.1704067587852478,1,1,0,1
311,1,0.0014606834156438708,0.0006070545059628785,-0.0008536289096809924,-0.0008536289096809924,1,1,0,1
312,1,2.5572806407581083e-05,2.486075391061604e-05,-7.120524969650432e-07,-7.120524969650432e-07,1,1,1,0
313,6,1.2460970538086258e-05,3.1575535103911534e-05,1.9114564565825276e-05,1.9114564565825276e-05,6,6,1,0
316,9,0.7950530052185059,0.696631908416748,-0.09842109680175781,-0.09842109680175781,9,9,1,1
323,1,1.0545079931034707e-05,1.7684371869108872e-06,-8.776642971497495e-06,-8.776642971497495e-06,1,1,1,1
330,1,0.010572257451713085,0.007044473197311163,-0.0035277842544019222,-0.0035277842544019222,1,1,0,1
333,3,0.0024301018565893173,0.0014808978885412216,-0.0009492039680480957,-0.0009492039680480957,3,4,1,1
340,9,0.04199270159006119,0.005818084813654423,-0.03617461770772934,-0.03617461770772934,1,1,0,1
341,0,6.49223875370808e-05,3.3507825719425455e-05,-3.141456181765534e-05,-3.141456181765534e-05,0,0,1,1
343,4,3.340080365887843e-05,2.2220536266104318e-05,-1.1180267392774113e-05,-1.1180267392774113e-05,4,4,0,1
345,4,2.021009822783526e-05,2.2822610844741575e-05,2.612512616906315e-06,2.612512616906315e-06,2,2,0,0
346,4,0.00013474047591444105,8.517214882886037e-05,-4.956832708558068e-05,-4.956832708558068e-05,2,2,1,1
349,0,4.616830119630322e-05,2.8017477234243415e-05,-1.8150823962059803e-05,-1.8150823962059803e-05,2,2,1,1
351,6,0.01725863292813301,0.032567884773015976,0.015309251844882965,0.015309251844882965,6,6,0,0
352,0,0.0003589159750845283,0.00025638265651650727,-0.00010253331856802106,-0.00010253331856802106,0,0,1,1
360,9,0.0013041325146332383,0.0005826790584251285,-0.0007214534562081099,-0.0007214534562081099,0,0,0,1
364,1,0.008070764131844044,0.0021705070976167917,-0.005900257267057896,-0.005900257267057896,1,1,0,1
371,0,0.0001581526012159884,6.288999429671094e-05,-9.526260691927746e-05,-9.526260691927746e-05,0,0,0,1
373,0,0.00012925574264954776,6.269300502026454e-05,-6.656273762928322e-05,-6.656273762928322e-05,0,0,0,1
387,6,4.8688769311411306e-05,0.00013064245285931975,8.195367990992963e-05,8.195367990992963e-05,6,6,0,0
389,1,0.0016671812627464533,0.0018184130312874913,0.00015123176854103804,0.00015123176854103804,1,1,1,0
393,1,0.0001657948741922155,4.738299685413949e-05,-0.0001184118737000972,-0.0001184118737000972,1,1,0,1
395,3,0.00033308210549876094,0.0002870731404982507,-4.6008965000510216e-05,-4.6008965000510216e-05,3,5,0,1
396,1,0.0024037726689130068,0.0010015254374593496,-0.0014022472314536572,-0.0014022472314536572,2,2,0,1
398,4,5.8295889175496995e-05,2.9898867069277912e-05,-2.8397022106219083e-05,-2.8397022106219083e-05,4,4,0,1
400,2,0.0001754599652485922,8.769386477069929e-05,-8.77661004778929e-05,-8.77661004778929e-05,7,7,1,1
401,0,0.00188415904995054,0.0008760922937653959,-0.001008066814392805,-0.001008066814392805,0,0,1,1
403,2,7.21368778613396e-05,4.8679303290555254e-05,-2.3457574570784345e-05,-2.3457574570784345e-05,2,2,0,1
405,0,0.0005566161125898361,0.0005340849165804684,-2.2531196009367704e-05,-2.2531196009367704e-05,0,0,0,1
406,9,0.812947154045105,0.23980681598186493,-0.5731403231620789,-0.5731403231620789,9,1,0,1
409,6,0.00040928806993179023,0.00038265957846306264,-2.662849146872759e-05,-2.662849146872759e-05,5,5,0,1
414,4,0.004346872679889202,0.005186020862311125,0.0008391481824219227,0.0008391481824219227,2,7,1,0
415,0,0.0011942534474655986,0.0003708159492816776,-0.0008234374690800905,-0.0008234374690800905,0,0,1,1
421,2,2.114894641636056e-06,3.4858851449826034e-06,1.3709905033465475e-06,1.3709905033465475e-06,2,2,0,0
427,1,0.001115847029723227,0.0013793016551062465,0.00026345462538301945,0.00026345462538301945,1,1,1,0
428,9,0.030643779784440994,0.04009890928864479,0.009455129504203796,0.009455129504203796,1,1,0,0
437,6,9.527358633931726e-05,0.0002302714710822329,0.00013499788474291563,0.00013499788474291563,2,2,0,0
438,9,0.06187243387103081,0.024212518706917763,-0.037659913301467896,-0.037659913301467896,1,1,0,1
446,3,0.0011422435054555535,0.0013774702092632651,0.0002352267038077116,0.0002352267038077116,3,3,1,0
449,4,1.4036611446499592e-06,2.056729726973572e-06,6.530685823236126e-07,6.530685823236126e-07,4,2,1,0
452,6,6.276825297391042e-05,0.00022959656780585647,0.00016682830755598843,0.00016682830755598843,6,6,0,0
453,0,0.00033048231853172183,9.603166108718142e-05,-0.0002344506501685828,-0.0002344506501685828,0,0,1,1
457,0,8.949376933742315e-05,4.869893382419832e-05,-4.0794835513224825e-05,-4.0794835513224825e-05,0,0,0,1
458,4,3.6020948755322024e-05,4.679017001762986e-05,1.0769221262307838e-05,1.0769221262307838e-05,2,4,1,0
463,2,3.437398618189036e-06,3.5102541460219072e-06,7.28555278328713e-08,7.28555278328713e-08,2,2,1,0
466,1,0.02717461995780468,0.020429380238056183,-0.006745239719748497,-0.006745239719748497,1,1,0,1
473,6,0.0010026780655607581,0.0005666746292263269,-0.00043600343633443117,-0.00043600343633443117,3,4,1,1
474,2,0.005929149687290192,0.004367205314338207,-0.0015619443729519844,-0.0015619443729519844,3,3,1,1
477,4,0.0002736329333856702,0.0001431786804459989,-0.00013045425293967128,-0.00013045425293967128,2,4,0,1
478,7,0.0034045036882162094,0.0032407676335424185,-0.00016373605467379093,-0.00016373605467379093,7,7,1,1
481,0,0.00033624417847022414,0.00022537866607308388,-0.00011086551239714026,-0.00011086551239714026,0,0,1,1
484,4,2.456312813592376e-06,2.7333317120792344e-06,2.7701889848685823e-07,2.7701889848685823e-07,2,2,1,0
489,4,0.0002695819712243974,0.0001448679977329448,-0.00012471397349145263,-0.00012471397349145263,4,4,1,1
490,4,5.971247446723282e-05,3.681830276036635e-05,-2.2894171706866473e-05,-2.2894171706866473e-05,5,4,0,1
493,1,3.869911961373873e-05,4.038144106743857e-05,1.682321453699842e-06,1.682321453699842e-06,8,8,1,0
495,9,0.0367739237844944,0.01668635942041874,-0.02008756436407566,-0.02008756436407566,1,1,0,1
497,0,4.987887223251164e-05,3.975515937781893e-05,-1.0123712854692712e-05,-1.0123712854692712e-05,8,8,1,1
498,1,0.0005270728142932057,8.53172386996448e-05,-0.00044175557559356093,-0.00044175557559356093,1,1,1,1
501,8,0.0025848872028291225,0.0012491733068600297,-0.0013357138959690928,-0.0013357138959690928,8,8,1,1
504,0,0.0002699725446291268,0.0002178268478019163,-5.2145696827210486e-05,-5.2145696827210486e-05,0,0,1,1
506,1,0.018021753057837486,0.005563216749578714,-0.01245853677392006,-0.01245853677392006,1,1,0,1
522,2,1.676189640420489e-06,3.6220158108335454e-06,1.9458261704130564e-06,1.9458261704130564e-06,2,2,1,0
526,4,0.0048943473957479,0.003218009602278471,-0.001676337793469429,-0.001676337793469429,6,4,1,1
531,7,1.5884936033216945e-07,4.555057131483409e-08,-1.1329878901733537e-07,-1.1329878901733537e-07,7,7,1,0
543,4,3.3854457797133364e-06,3.1425033739651553e-06,-2.4294240574818105e-07,-2.4294240574818105e-07,4,4,0,0
546,8,0.01882503181695938,0.006502481643110514,-0.012322550639510155,-0.012322550639510155,8,8,1,1
547,1,1.2559340575535316e-05,8.280634574475698e-06,-4.278706001059618e-06,-4.278706001059618e-06,1,1,0,0
549,4,0.00046032058889977634,0.0002379510406171903,-0.00022236954828258604,-0.00022236954828258604,0,0,0,1
552,6,0.0011469830060377717,0.001983732683584094,0.0008367496775463223,0.0008367496775463223,6,6,1,0
553,9,0.015309266746044159,0.008705082349479198,-0.0066041843965649605,-0.0066041843965649605,0,0,0,1
564,0,0.0001000937118078582,4.045217065140605e-05,-5.964154115645215e-05,-5.964154115645215e-05,0,0,0,1
565,1,0.00028280686819925904,0.00018144093337468803,-0.00010136593482457101,-0.00010136593482457101,1,1,0,1
568,1,0.0060899402014911175,0.006034455262124538,-5.5484939366579056e-05,-5.5484939366579056e-05,1,1,1,1
572,4,1.1205577720829751e-05,3.862665380438557e-06,-7.3429123403911944e-06,-7.3429123403911944e-06,4,2,0,1
576,1,0.00013106188271194696,0.00010840508912224323,-2.265679358970374e-05,-2.265679358970374e-05,1,1,1,1
580,8,0.01242845319211483,0.009205589070916176,-0.003222864121198654,-0.003222864121198654,1,1,0,1
581,4,0.0001965568953892216,0.00018524931510910392,-1.130758028011769e-05,-1.130758028011769e-05,4,4,1,1
590,1,0.0770748183131218,0.033464521169662476,-0.04361029714345932,-0.04361029714345932,1,1,1,1
591,6,4.391571201267652e-05,2.1816817024955526e-05,-2.2098894987720996e-05,-2.2098894987720996e-05,2,2,1,1
593,1,0.013099052011966705,0.012936337850987911,-0.0001627141609787941,-0.0001627141609787941,1,1,0,1
594,9,0.386945515871048,0.17008252441883087,-0.2168629914522171,-0.2168629914522171,1,1,0,1
596,8,8.598743761467631e-07,1.5269291679942398e-06,6.670547918474767e-07,6.670547918474767e-07,8,8,0,0
597,3,0.001839114585891366,0.0036999820731580257,0.0018608674872666597,0.0018608674872666597,5,3,0,0
608,0,0.007003562990576029,0.0026178976986557245,-0.004385665059089661,-0.004385665059089661,0,0,0,1
612,9,0.005149309057742357,0.0038184248842298985,-0.0013308841735124588,-0.0013308841735124588,1,1,1,1
616,4,8.378377060580533e-06,5.005582806916209e-06,-3.372794253664324e-06,-3.372794253664324e-06,4,4,1,0
617,1,0.07891106605529785,0.021037820726633072,-0.05787324532866478,-0.05787324532866478,1,1,0,1
618,3,0.006115405820310116,0.006982302758842707,0.0008668969385325909,0.0008668969385325909,5,0,1,0
620,6,0.001431445823982358,0.0010274508967995644,-0.0004039949271827936,-0.0004039949271827936,2,2,0,1
621,4,3.982463385909796e-05,4.528170757112093e-05,5.457073712022975e-06,5.457073712022975e-06,2,2,0,0
626,0,0.016751930117607117,0.013404284603893757,-0.00334764551371336,-0.00334764551371336,6,4,1,1
639,3,5.194422101340024e-06,5.22509162692586e-06,3.06695255858358e-08,3.06695255858358e-08,3,3,1,0
642,4,7.950537838041782e-05,7.827901572454721e-05,-1.2263626558706164e-06,-1.2263626558706164e-06,2,4,1,0
644,1,0.00164580880664289,0.00042123981984332204,-0.0012245690450072289,-0.0012245690450072289,1,1,1,1
646,2,0.0023357486352324486,0.0003819951380137354,-0.001953753409907222,-0.001953753409907222,3,5,0,1
651,6,3.912538886652328e-06,1.227757275046315e-05,8.365033863810822e-06,8.365033863810822e-06,6,6,1,0
654,7,5.64546240866548e-08,4.809040277109489e-08,-8.364221315559917e-09,-8.364221315559917e-09,7,7,1,0
655,6,0.006733376532793045,0.007665735203772783,0.0009323586709797382,0.0009323586709797382,0,0,1,0
656,8,0.00022828039072919637,0.00022146993433125317,-6.810456397943199e-06,-6.810456397943199e-06,8,8,1,1
657,9,0.5288227796554565,0.14901289343833923,-0.3798098862171173,-0.3798098862171173,9,1,1,1
659,9,0.5328366160392761,0.3515174984931946,-0.18131911754608154,-0.18131911754608154,9,9,0,1
661,4,0.00016275316011160612,0.00011810372961917892,-4.46494304924272e-05,-4.46494304924272e-05,4,4,0,1
672,9,0.06442206352949142,0.026472672820091248,-0.03794939070940018,-0.03794939070940018,8,8,0,1
674,4,4.676285698224092e-06,2.3943723590491572e-06,-2.2819133391749347e-06,-2.2819133391749347e-06,4,4,0,0
677,4,3.6866167647531256e-05,3.1221399694914e-05,-5.644767952617258e-06,-5.644767952617258e-06,4,4,0,1
688,7,6.737420790159376e-06,8.095983503153548e-06,1.3585627129941713e-06,1.3585627129941713e-06,7,7,0,0
690,1,0.031020773574709892,0.012137380428612232,-0.018883392214775085,-0.018883392214775085,1,1,1,1
694,0,9.514456178294495e-05,3.0759285436943173e-05,-6.438527634600177e-05,-6.438527634600177e-05,0,0,1,1
696,2,2.0988687538192607e-05,1.0601959729683585e-05,-1.0386727808509022e-05,-1.0386727808509022e-05,2,2,1,1
698,0,8.295291081594769e-06,3.8394764487748034e-06,-4.4558146328199655e-06,-4.4558146328199655e-06,0,0,1,0
699,1,0.011625665239989758,0.007304514292627573,-0.0043211509473621845,-0.0043211509473621845,1,1,0,1
705,4,2.8061388093192363e-06,2.7284111183689674e-06,-7.772769095026888e-08,-7.772769095026888e-08,2,2,0,0
706,9,0.9165422320365906,0.7633016705513,-0.15324056148529053,-0.15324056148529053,9,9,1,1
709,2,4.50740844826214e-06,1.3656075680046342e-05,9.148667231784202e-06,9.148667231784202e-06,2,2,1,0
711,4,5.13993563799886e-06,2.0077964109077584e-06,-3.132139227091102e-06,-3.132139227091102e-06,2,2,0,0
714,1,0.0024406220763921738,0.0023091158363968134,-0.00013150623999536037,-0.00013150623999536037,1,1,1,1
719,9,0.15955165028572083,0.04169391840696335,-0.11785773187875748,-0.11785773187875748,1,1,1,1
720,6,2.3596834580530412e-05,1.7040720194927417e-05,-6.556114385602996e-06,-6.556114385602996e-06,2,2,0,1
721,6,0.0023169522173702717,0.0021659955382347107,-0.000150956679135561,-0.000150956679135561,6,4,1,1
723,8,0.002349784132093191,0.0012977008009329438,-0.0010520833311602473,-0.0010520833311602473,8,3,0,1
725,4,0.0018685528775677085,0.0010445844382047653,-0.0008239684393629432,-0.0008239684393629432,2,0,1,1
728,6,0.0003562511410564184,0.0010284647578373551,0.0006722136167809367,0.0006722136167809367,6,6,0,0
735,0,0.00016078536282293499,0.0001051318395184353,-5.5653523304499686e-05,-5.5653523304499686e-05,0,0,1,1
736,8,0.0026253836695104837,0.00038458683411590755,-0.0022407968062907457,-0.0022407968062907457,8,4,1,1
742,2,3.473782999208197e-05,3.6648936657002196e-05,1.9111066649202257e-06,1.9111066649202257e-06,2,4,0,0
748,0,0.00016383743786718696,0.00010242228745482862,-6.141515041235834e-05,-6.141515041235834e-05,2,2,1,1
749,9,0.029789017513394356,0.004780473653227091,-0.025008544325828552,-0.025008544325828552,0,0,0,1
757,0,5.15419160365127e-05,1.8665790776140057e-05,-3.287612344138324e-05,-3.287612344138324e-05,0,0,1,1
758,4,1.161776981462026e-05,6.649926490354119e-06,-4.967843324266141e-06,-4.967843324266141e-06,4,4,1,1
768,9,0.896725058555603,0.8187540769577026,-0.07797098159790039,-0.07797098159790039,9,9,1,1
775,2,2.091798342007678e-05,0.00014547794125974178,0.0001245599560206756,0.0001245599560206756,5,5,1,0
783,0,6.471281085396186e-05,8.706619701115415e-05,2.235338615719229e-05,2.235338615719229e-05,0,0,1,0
785,3,1.609424907655921e-05,3.387748802197166e-05,1.778323894541245e-05,1.778323894541245e-05,5,5,0,0
788,3,0.007534733507782221,0.009449856355786324,0.0019151228480041027,0.0019151228480041027,3,8,1,0
791,9,0.9676699638366699,0.8582700490951538,-0.10939991474151611,-0.10939991474151611,9,9,1,1
793,8,1.3433254935080186e-06,3.2513701171410503e-06,1.9080446236330317e-06,1.9080446236330317e-06,8,8,1,0
801,3,0.002938216784968972,0.005002664402127266,0.0020644476171582937,0.0020644476171582937,6,6,0,0
802,2,6.687703262286959e-06,4.0059653656498995e-06,-2.6817378966370597e-06,-2.6817378966370597e-06,2,2,0,0
803,2,0.012807484716176987,0.009920474141836166,-0.0028870105743408203,-0.0028870105743408203,2,0,0,1
808,2,7.795848432579078e-06,6.082113031879999e-06,-1.713735400699079e-06,-1.713735400699079e-06,2,2,0,0
809,3,3.2569822394634684e-08,4.1462271838099696e-08,8.892449443465011e-09,8.892449443465011e-09,5,5,1,0
823,1,3.5668253985932097e-06,2.037708554780693e-06,-1.5291168438125169e-06,-1.5291168438125169e-06,1,1,1,0
827,2,6.680241426693101e-08,3.301899766938732e-07,2.6338756242694217e-07,2.6338756242694217e-07,2,2,0,0
831,4,0.000730553176254034,0.0006647314294241369,-6.582174682989717e-05,-6.582174682989717e-05,4,4,1,1
833,1,0.008121869526803493,0.006868361495435238,-0.0012535080313682556,-0.0012535080313682556,1,1,0,1
835,1,0.000295535777695477,0.00022996410552877933,-6.557167216669768e-05,-6.557167216669768e-05,2,2,0,1
837,6,0.002034281613305211,0.005394096486270428,0.0033598148729652166,0.0033598148729652166,6,8,1,0
840,1,0.0021845600567758083,0.0006037495913915336,-0.0015808104071766138,-0.0015808104071766138,1,1,0,1
844,4,2.630070230225101e-05,2.7480077733343933e-06,-2.355269498366397e-05,-2.355269498366397e-05,7,7,0,1
