client_id,dataset_index,original_label,ground_truth_status,predicted_status,predicted_class,backdoor_score,is_correct
0,1174,8,clean,clean,2,0.06336817890405655,1
0,7496,8,clean,clean,8,0.06132876127958298,1
0,32577,8,clean,clean,1,0.07272261381149292,1
0,155,8,clean,clean,8,0.06227550283074379,1
0,40435,8,clean,clean,1,0.06574445962905884,1
0,27370,8,clean,clean,8,0.06751015037298203,1
0,19851,8,clean,clean,8,0.06884848326444626,1
0,26580,8,clean,clean,8,0.07060802727937698,1
0,4974,8,clean,clean,8,0.08640357106924057,1
0,15504,8,clean,clean,1,0.06366416066884995,1
0,46758,8,clean,clean,8,0.06077907979488373,1
0,18118,8,clean,clean,8,0.06034749001264572,1
0,19374,8,clean,clean,8,0.061982858926057816,1
0,11265,8,clean,clean,8,0.05941832438111305,1
0,44728,8,clean,clean,8,0.05915088951587677,1
0,36783,8,clean,clean,1,0.07055208832025528,1
0,7334,8,clean,clean,8,0.06268157064914703,1
0,6501,8,clean,clean,8,0.0593482069671154,1
0,26170,8,clean,clean,8,0.06373652815818787,1
0,41612,8,clean,clean,8,0.06131191924214363,1
0,40124,8,clean,clean,8,0.06697642803192139,1
0,8715,8,clean,clean,8,0.061295486986637115,1
0,24578,8,clean,clean,8,0.06304492056369781,1
0,45626,8,clean,clean,8,0.07115409523248672,1
0,23736,8,clean,clean,8,0.059824541211128235,1
0,9960,8,clean,clean,8,0.06493523716926575,1
0,45162,8,clean,clean,8,0.061908572912216187,1
0,27337,8,clean,clean,8,0.05863705649971962,1
0,44527,8,clean,clean,8,0.060442227870225906,1
0,16479,8,clean,clean,8,0.06258954107761383,1
0,49501,8,clean,clean,8,0.05987727269530296,1
0,45159,8,clean,clean,8,0.1042652428150177,1
0,48311,8,clean,clean,8,0.0610952265560627,1
0,23509,8,clean,clean,8,0.06121901795268059,1
0,36571,8,clean,clean,8,0.06183849647641182,1
0,7376,8,clean,clean,8,0.060853004455566406,1
0,48965,8,clean,clean,8,0.08575878292322159,1
0,31644,8,clean,clean,8,0.06190520152449608,1
0,25902,8,clean,clean,8,0.06638356298208237,1
0,47476,8,clean,clean,8,0.06232727691531181,1
0,19696,8,clean,clean,8,0.06730888038873672,1
0,23693,8,clean,clean,8,0.059936173260211945,1
0,14846,8,clean,clean,8,0.06212497130036354,1
0,15334,8,clean,clean,8,0.06011275202035904,1
0,15049,8,clean,clean,8,0.061435993760824203,1
0,2663,8,clean,clean,8,0.06072473153471947,1
0,21165,8,clean,clean,8,0.06049444153904915,1
0,39114,8,clean,clean,8,0.06269918382167816,1
0,5482,8,clean,clean,8,0.06166756525635719,1
0,7222,8,clean,clean,8,0.060268498957157135,1
0,10346,8,clean,clean,2,0.06874142587184906,1
0,11986,8,clean,clean,8,0.06092080473899841,1
0,3115,8,clean,clean,8,0.07357316464185715,1
0,6474,8,clean,clean,8,0.06557740271091461,1
0,44534,8,clean,clean,8,0.06123172119259834,1
0,32089,8,clean,clean,2,0.06633861362934113,1
0,42926,8,clean,clean,8,0.060447808355093,1
0,22496,8,clean,clean,8,0.05931369587779045,1
0,42730,8,clean,clean,8,0.07456973195075989,1
0,19141,8,clean,clean,8,0.061286162585020065,1
0,17519,8,clean,clean,8,0.06168867275118828,1
0,48469,8,clean,clean,8,0.06095457822084427,1
0,34369,8,clean,clean,8,0.06993144005537033,1
0,47776,8,clean,clean,8,0.0585385262966156,1
0,22471,8,clean,clean,8,0.059726037085056305,1
0,36953,8,clean,clean,8,0.05962362140417099,1
0,40389,8,clean,clean,1,0.06279747933149338,1
0,29674,8,clean,clean,8,0.05970846861600876,1
0,6717,8,clean,clean,8,0.05974914878606796,1
0,26487,8,clean,clean,8,0.06050485372543335,1
0,9192,8,clean,clean,8,0.09168805181980133,1
0,39895,8,clean,clean,8,0.06240379065275192,1
0,48281,8,clean,clean,8,0.058840543031692505,1
0,27561,8,clean,clean,8,0.06070808693766594,1
0,15422,8,clean,clean,1,0.06832879036664963,1
0,19748,8,clean,clean,8,0.10595382004976273,1
0,1323,8,clean,clean,8,0.060411229729652405,1
0,21943,8,clean,clean,8,0.06290672719478607,1
0,9351,8,clean,clean,8,0.06254232674837112,1
0,17962,8,clean,clean,8,0.07347656786441803,1
0,30762,8,clean,clean,8,0.08503175526857376,1
0,13672,8,clean,clean,8,0.06242057681083679,1
0,27310,8,clean,clean,8,0.06009442359209061,1
0,34977,8,clean,clean,8,0.06456895172595978,1
0,4916,8,clean,clean,8,0.06431824713945389,1
0,11627,8,clean,clean,8,0.061059094965457916,1
0,17820,8,clean,clean,8,0.06414294987916946,1
0,3625,8,clean,clean,8,0.061568327248096466,1
0,47350,8,clean,clean,8,0.06192326173186302,1
0,43895,8,clean,clean,8,0.06474044173955917,1
0,49400,8,clean,clean,8,0.09003917127847672,1
0,5910,8,clean,clean,8,0.05969443917274475,1
0,2172,8,clean,clean,8,0.06151759624481201,1
0,9922,8,clean,clean,8,0.06675859540700912,1
0,15260,8,clean,clean,8,0.06544950604438782,1
0,49764,8,clean,clean,8,0.06285059452056885,1
0,47531,8,clean,clean,8,0.059829335659742355,1
0,9555,8,clean,clean,8,0.060444898903369904,1
0,32086,8,clean,clean,8,0.06103277578949928,1
0,7366,8,clean,clean,8,0.059915270656347275,1
0,30550,8,clean,clean,8,0.07963881641626358,1
0,9265,8,clean,clean,8,0.06580386310815811,1
0,2918,8,clean,clean,8,0.0626986026763916,1
0,49696,8,clean,clean,8,0.07720500230789185,1
0,1749,8,clean,clean,8,0.06145671382546425,1
0,15780,8,clean,clean,8,0.0607563778758049,1
0,14922,8,clean,clean,1,0.06519024819135666,1
0,9861,8,clean,clean,8,0.06175195798277855,1
0,39317,8,clean,clean,8,0.06564486026763916,1
0,17125,8,clean,clean,8,0.07406153529882431,1
0,4852,8,clean,clean,8,0.06430576741695404,1
0,1821,8,clean,clean,8,0.06267362833023071,1
0,44880,8,clean,clean,8,0.06125638261437416,1
0,34894,8,clean,clean,8,0.06667452305555344,1
0,8168,8,clean,clean,8,0.06059638783335686,1
0,21164,8,clean,clean,8,0.06331242620944977,1
0,5600,8,clean,clean,8,0.06338128447532654,1
0,18055,8,clean,clean,8,0.07018598914146423,1
0,5752,8,clean,clean,8,0.06253686547279358,1
0,24554,8,clean,clean,8,0.05901741608977318,1
0,28985,8,clean,clean,8,0.09635452181100845,1
0,35719,8,clean,clean,8,0.06133114546537399,1
0,14565,8,clean,clean,8,0.06135119870305061,1
0,41240,8,clean,clean,8,0.060744039714336395,1
0,38453,8,clean,clean,8,0.06028977409005165,1
0,3159,8,clean,clean,8,0.06750832498073578,1
0,48990,8,clean,clean,8,0.07170884311199188,1
0,8120,8,clean,clean,8,0.06029665470123291,1
0,16159,8,clean,clean,8,0.06395293027162552,1
0,21169,8,clean,clean,8,0.058991432189941406,1
0,29734,8,clean,clean,8,0.06560395658016205,1
0,38689,8,clean,clean,8,0.062479883432388306,1
0,46985,8,clean,clean,8,0.062295570969581604,1
0,13591,8,clean,clean,1,0.0649850144982338,1
0,16509,8,clean,clean,8,0.06322508305311203,1
0,4713,8,clean,clean,8,0.062373168766498566,1
0,12646,8,clean,clean,2,0.06836216151714325,1
0,12935,8,clean,clean,8,0.08718793839216232,1
0,28153,8,clean,clean,8,0.062017250806093216,1
0,43383,8,clean,clean,8,0.05920090526342392,1
0,20419,8,clean,clean,8,0.06384587287902832,1
0,9366,8,clean,clean,8,0.0641133189201355,1
0,49007,8,clean,clean,8,0.06435421854257584,1
0,36341,8,clean,clean,8,0.06206972151994705,1
0,14010,8,clean,clean,8,0.10793452709913254,1
0,1092,8,clean,clean,8,0.06391876190900803,1
0,38779,8,clean,clean,8,0.06085192784667015,1
0,33446,8,clean,clean,2,0.06668739765882492,1
0,46937,8,clean,clean,8,0.07903072983026505,1
0,41674,8,clean,clean,8,0.06315954774618149,1
0,25450,8,clean,clean,8,0.06134515255689621,1
0,29647,8,clean,clean,8,0.0621708407998085,1
0,31903,8,clean,clean,8,0.08214057981967926,1
0,20459,8,clean,clean,8,0.05871960520744324,1
0,12266,8,clean,clean,1,0.06466734409332275,1
0,46223,8,clean,clean,8,0.0741465613245964,1
0,1032,8,clean,clean,8,0.06400906294584274,1
0,37692,8,clean,clean,8,0.05987919494509697,1
0,6346,8,clean,clean,8,0.07098554074764252,1
0,27640,8,clean,clean,8,0.06346356123685837,1
0,3642,8,clean,clean,8,0.07435302436351776,1
0,44882,8,clean,clean,8,0.060147400945425034,1
0,22948,8,clean,clean,8,0.08335483074188232,1
0,10677,8,clean,clean,1,0.06472982466220856,1
0,19530,8,clean,clean,8,0.07947493344545364,1
0,39462,8,clean,clean,8,0.07156726717948914,1
0,29239,8,clean,clean,8,0.06170687824487686,1
0,49976,8,clean,clean,8,0.061492919921875,1
0,23534,8,clean,clean,8,0.09338032454252243,1
0,29766,8,clean,clean,8,0.06351305544376373,1
0,48500,8,clean,clean,8,0.061483897268772125,1
0,10483,8,clean,clean,8,0.0618482306599617,1
0,25336,8,clean,clean,8,0.05978307127952576,1
0,31841,8,clean,clean,8,0.061199720948934555,1
0,33946,8,clean,clean,8,0.06022652983665466,1
0,6514,8,clean,clean,8,0.06177833676338196,1
0,190,8,clean,clean,8,0.0624801330268383,1
0,48838,8,clean,clean,8,0.06051398441195488,1
0,15629,8,clean,clean,8,0.06268680840730667,1
0,27507,8,clean,clean,8,0.06376919150352478,1
0,12834,8,clean,clean,8,0.061163417994976044,1
0,19464,8,clean,clean,8,0.06019078940153122,1
0,18171,8,clean,clean,8,0.0655670091509819,1
0,36798,8,clean,clean,8,0.0608249306678772,1
0,31250,8,clean,clean,8,0.062284573912620544,1
0,46821,8,clean,clean,8,0.06221037358045578,1
0,2577,8,clean,clean,8,0.059831008315086365,1
0,32819,8,clean,clean,1,0.061973731964826584,1
0,46751,8,clean,clean,8,0.058673251420259476,1
0,34295,8,clean,clean,8,0.06062186881899834,1
0,3764,8,clean,clean,8,0.07570980489253998,1
0,13322,8,clean,clean,8,0.10488934814929962,1
0,36628,8,clean,clean,1,0.06321833282709122,1
0,5073,8,clean,clean,8,0.07049885392189026,1
0,21111,8,clean,clean,8,0.06251884996891022,1
0,12606,8,clean,clean,8,0.09393955767154694,1
0,36733,8,clean,clean,8,0.06605131179094315,1
0,43159,8,clean,clean,2,0.07163959741592407,1
0,39956,8,clean,clean,8,0.06218106299638748,1
0,46313,8,clean,clean,8,0.05934612452983856,1
0,49553,8,clean,clean,8,0.06567040830850601,1
0,8,8,clean,clean,8,0.06152720749378204,1
0,3123,8,clean,clean,1,0.06665635854005814,1
0,40500,8,clean,clean,8,0.061912793666124344,1
0,26604,8,clean,clean,8,0.06147788465023041,1
0,25503,8,clean,clean,8,0.061031192541122437,1
0,38441,8,clean,clean,8,0.05995924025774002,1
0,4003,8,clean,clean,8,0.06903834640979767,1
0,34021,8,clean,clean,8,0.062018074095249176,1
0,15237,8,clean,clean,8,0.059701938182115555,1
0,45338,8,clean,clean,8,0.06685789674520493,1
0,6789,8,clean,clean,8,0.061271630227565765,1
0,10369,8,clean,clean,8,0.05926636978983879,1
0,1230,8,clean,clean,8,0.061359699815511703,1
0,32777,8,clean,clean,2,0.06709437817335129,1
0,34224,8,clean,clean,8,0.06043573096394539,1
0,328,8,clean,clean,8,0.05923560634255409,1
0,17360,8,clean,clean,8,0.060065556317567825,1
0,1181,8,clean,clean,8,0.061813097447156906,1
0,244,8,clean,clean,8,0.0644814521074295,1
0,43278,8,clean,clean,8,0.06156886741518974,1
0,7934,8,clean,clean,8,0.05967080220580101,1
0,15429,8,clean,clean,8,0.06611491739749908,1
0,9490,8,clean,clean,1,0.06232679635286331,1
0,49876,8,clean,clean,8,0.06008487194776535,1
0,16125,8,clean,clean,8,0.06080547720193863,1
0,24689,8,clean,clean,8,0.0607416070997715,1
0,22813,8,clean,clean,8,0.06557386368513107,1
0,14718,8,clean,clean,1,0.06570862978696823,1
0,8057,8,clean,clean,8,0.06505460292100906,1
0,39072,8,clean,clean,1,0.06393268704414368,1
0,32448,8,clean,clean,2,0.06994440406560898,1
0,6598,8,clean,clean,1,0.06543974578380585,1
0,1751,8,clean,clean,8,0.060032475739717484,1
0,22440,8,clean,clean,8,0.06095052883028984,1
0,37207,8,clean,clean,8,0.10709234327077866,1
0,9258,8,clean,clean,8,0.06085485965013504,1
0,20875,8,clean,clean,1,0.061579879373311996,1
0,10606,8,clean,clean,8,0.0607261136174202,1
0,42683,8,clean,clean,8,0.06281211972236633,1
0,28687,8,clean,clean,8,0.060545966029167175,1
0,9160,8,clean,clean,8,0.06215950474143028,1
0,12395,8,clean,clean,8,0.059590596705675125,1
0,22696,8,clean,clean,8,0.06233862414956093,1
0,1479,8,clean,clean,8,0.061695486307144165,1
0,3359,8,clean,clean,2,0.07157053053379059,1
0,3269,8,clean,clean,8,0.06646627932786942,1
0,16716,8,clean,clean,8,0.05964688956737518,1
0,21157,8,clean,clean,8,0.05861400440335274,1
0,46091,8,clean,clean,8,0.06566743552684784,1
0,25721,8,clean,clean,8,0.05975145474076271,1
0,30357,8,clean,clean,8,0.06266066431999207,1
0,3353,8,clean,clean,8,0.05999648943543434,1
0,49838,8,clean,clean,1,0.06692385673522949,1
0,40495,8,clean,clean,8,0.06400478631258011,1
0,37771,8,clean,clean,8,0.06189260259270668,1
0,35678,8,clean,clean,2,0.06509017944335938,1
0,30808,8,clean,clean,8,0.06334342807531357,1
0,44331,8,clean,clean,8,0.06119132041931152,1
0,14318,8,clean,clean,8,0.06329979747533798,1
0,16861,8,clean,clean,8,0.060695305466651917,1
0,31052,8,clean,clean,8,0.05914657935500145,1
0,716,8,clean,clean,8,0.06378903985023499,1
0,10974,8,clean,clean,8,0.06908649206161499,1
0,12125,8,clean,clean,8,0.05946395546197891,1
0,21998,8,clean,clean,8,0.06154263764619827,1
0,27386,8,clean,clean,8,0.060971710830926895,1
0,27783,8,clean,clean,2,0.07356319576501846,1
0,30380,8,clean,clean,8,0.06052029877901077,1
0,7507,8,clean,clean,8,0.061632104218006134,1
0,27846,8,clean,clean,8,0.06133740395307541,1
0,2847,8,clean,clean,8,0.07442940771579742,1
0,3310,8,clean,clean,8,0.06572436541318893,1
0,21840,8,clean,clean,8,0.06548616290092468,1
0,13131,8,clean,clean,8,0.06120322644710541,1
0,11978,8,clean,clean,1,0.06546665728092194,1
0,23625,8,clean,clean,8,0.06139210984110832,1
0,29895,8,clean,clean,8,0.05786481499671936,1
0,32327,8,clean,clean,8,0.06401316076517105,1
0,10317,8,clean,clean,8,0.06138267740607262,1
0,23883,8,clean,clean,8,0.06023350730538368,1
0,9159,8,clean,clean,1,0.06915201246738434,1
0,39243,8,clean,clean,8,0.06102268770337105,1
0,19479,8,clean,clean,8,0.06063007563352585,1
0,3883,8,clean,clean,1,0.061962153762578964,1
0,25111,8,clean,clean,8,0.06026342511177063,1
0,14483,8,clean,clean,8,0.06339111179113388,1
0,42822,8,clean,clean,8,0.07680879533290863,1
0,5667,8,clean,clean,1,0.0613795667886734,1
0,24697,8,clean,clean,1,0.06129264831542969,1
0,32861,8,clean,clean,8,0.061678607016801834,1
0,26863,8,clean,clean,8,0.06303992122411728,1
0,24386,8,clean,clean,8,0.06343377381563187,1
0,33992,8,clean,clean,1,0.062266021966934204,1
0,8689,8,clean,clean,8,0.07001098990440369,1
0,8026,8,clean,clean,8,0.06076815724372864,1
0,46249,8,clean,clean,8,0.06295952945947647,1
0,39433,8,clean,clean,8,0.1696719229221344,1
0,38927,8,clean,clean,8,0.06077355891466141,1
0,27727,8,clean,clean,8,0.06034724414348602,1
0,28287,8,clean,clean,1,0.0658125951886177,1
0,9913,8,clean,clean,8,0.060216810554265976,1
0,39299,8,clean,clean,1,0.06631627678871155,1
0,40728,8,clean,clean,8,0.061946406960487366,1
0,35014,8,clean,clean,8,0.06308950483798981,1
0,3039,8,clean,clean,8,0.06298406422138214,1
0,24629,8,clean,clean,8,0.061380766332149506,1
0,27543,8,clean,clean,8,0.059565819799900055,1
0,12452,8,clean,clean,8,0.08262842148542404,1
0,13388,8,clean,clean,8,0.08150621503591537,1
0,46540,8,clean,clean,8,0.06345631927251816,1
0,7013,8,clean,clean,8,0.060000378638505936,1
0,5262,8,clean,clean,1,0.06568864732980728,1
0,6848,8,clean,clean,8,0.06081003323197365,1
0,16090,8,clean,clean,8,0.0606214813888073,1
0,18067,8,clean,clean,8,0.06268855184316635,1
0,31640,8,clean,clean,2,0.06615515053272247,1
0,609,8,clean,clean,8,0.05894102156162262,1
0,7947,8,clean,clean,8,0.06616906076669693,1
0,32271,8,clean,clean,8,0.0638621598482132,1
0,45974,8,clean,clean,8,0.06349251419305801,1
0,42506,8,clean,clean,8,0.05934824422001839,1
0,23666,8,clean,clean,8,0.059692561626434326,1
0,36803,8,clean,clean,8,0.06014099717140198,1
0,40070,8,clean,clean,8,0.06136245280504227,1
0,48124,8,clean,clean,8,0.06341951340436935,1
0,17685,8,clean,clean,8,0.06136975809931755,1
0,34657,8,clean,clean,8,0.058786481618881226,1
0,6796,8,clean,clean,8,0.06091844663023949,1
0,30444,8,clean,clean,8,0.06594420969486237,1
0,17923,8,clean,clean,8,0.06313177943229675,1
0,21246,8,clean,clean,8,0.060719847679138184,1
0,48133,8,clean,clean,8,0.0613209493458271,1
0,35361,8,clean,clean,8,0.06211156025528908,1
0,15617,8,clean,clean,8,0.0606347918510437,1
0,29726,8,clean,clean,8,0.06163197010755539,1
0,2265,8,clean,clean,8,0.05973092094063759,1
0,43029,8,clean,clean,8,0.07003713399171829,1
0,37042,8,clean,clean,8,0.0638919547200203,1
0,16388,8,clean,clean,8,0.06119966506958008,1
0,40683,8,clean,clean,8,0.06643165647983551,1
0,32543,8,clean,clean,8,0.059124141931533813,1
0,16832,8,clean,clean,8,0.07300503551959991,1
0,17601,8,clean,clean,8,0.059947047382593155,1
0,8414,8,clean,clean,1,0.062168098986148834,1
0,16086,8,clean,clean,8,0.06535705924034119,1
0,37722,8,clean,clean,8,0.0679064691066742,1
0,31196,8,clean,clean,8,0.06688212603330612,1
0,29930,8,clean,clean,2,0.07519102096557617,1
0,45094,8,clean,clean,8,0.05970824509859085,1
0,12128,8,clean,clean,8,0.06450292468070984,1
0,8424,8,clean,clean,8,0.06338810175657272,1
0,39999,8,clean,clean,8,0.08456239849328995,1
0,11886,8,clean,clean,8,0.06586480140686035,1
0,46498,8,clean,clean,1,0.06500004231929779,1
0,33104,8,clean,clean,8,0.061237882822752,1
0,34681,8,clean,clean,8,0.06177428737282753,1
0,42699,8,clean,clean,8,0.0671655610203743,1
0,40578,8,clean,clean,8,0.05950569733977318,1
0,26337,8,clean,clean,8,0.06021859124302864,1
0,40789,8,clean,clean,2,0.06972481310367584,1
0,40805,8,clean,clean,8,0.060780834406614304,1
0,16414,8,clean,clean,8,0.0684536024928093,1
0,44724,8,clean,clean,1,0.0616927444934845,1
0,49960,8,clean,clean,8,0.06261055171489716,1
0,786,8,clean,clean,8,0.06118152663111687,1
0,27958,8,clean,clean,2,0.06274239718914032,1
0,26035,8,clean,clean,8,0.06680773198604584,1
0,26254,8,clean,clean,8,0.06017228960990906,1
0,2819,8,clean,clean,8,0.06099003180861473,1
0,42963,8,clean,clean,1,0.06535596400499344,1
0,20909,8,clean,clean,8,0.061436671763658524,1
0,49445,8,clean,clean,8,0.0602983757853508,1
0,12481,8,clean,clean,8,0.06057245656847954,1
0,31266,8,clean,clean,8,0.06078796833753586,1
0,47947,8,clean,clean,8,0.061177417635917664,1
0,23965,8,clean,clean,8,0.061175789684057236,1
0,38694,8,clean,clean,8,0.06187982112169266,1
0,5278,8,clean,clean,8,0.06049535796046257,1
0,42300,8,clean,clean,8,0.09976056218147278,1
0,18312,8,clean,clean,8,0.05975877493619919,1
0,3268,8,clean,clean,8,0.06365466862916946,1
0,24471,8,clean,clean,8,0.061107322573661804,1
0,1255,8,clean,clean,8,0.06222954019904137,1
0,27034,8,clean,clean,8,0.06123378127813339,1
0,12867,8,clean,clean,8,0.06126249581575394,1
0,11907,8,clean,clean,8,0.07171381264925003,1
0,37994,8,clean,clean,8,0.05954216048121452,1
0,30660,8,clean,clean,2,0.07422012090682983,1
0,41314,8,clean,clean,8,0.07680509239435196,1
0,31480,8,clean,clean,8,0.07155252248048782,1
0,43409,8,clean,clean,2,0.06885287910699844,1
0,41132,8,clean,clean,8,0.08096688985824585,1
0,2689,8,clean,clean,8,0.060226429253816605,1
0,7287,8,clean,clean,8,0.06314048171043396,1
0,42449,8,clean,clean,8,0.0635228306055069,1
0,49250,8,clean,clean,8,0.06029646843671799,1
0,6099,8,clean,clean,8,0.062044769525527954,1
0,34983,8,clean,clean,8,0.06617435812950134,1
0,16729,8,clean,clean,8,0.06002071499824524,1
0,23631,8,clean,clean,8,0.06723695993423462,1
0,44057,8,clean,clean,2,0.06654901802539825,1
0,49165,8,clean,clean,8,0.06917830556631088,1
0,34274,8,clean,clean,8,0.06426513940095901,1
0,39507,8,clean,clean,8,0.05959738790988922,1
0,49830,8,clean,clean,8,0.06278790533542633,1
0,48247,8,clean,clean,1,0.06871990859508514,1
0,19020,8,clean,clean,8,0.0630093365907669,1
0,1673,8,clean,clean,8,0.06572578847408295,1
0,62,8,clean,clean,8,0.060171715915203094,1
0,14711,8,clean,clean,8,0.06131839007139206,1
0,41507,8,clean,clean,8,0.061224691569805145,1
0,47023,8,clean,clean,8,0.06068124249577522,1
0,20716,8,clean,clean,8,0.0690264031291008,1
0,5253,8,clean,clean,8,0.1037636250257492,1
0,40429,8,clean,clean,2,0.06559769064188004,1
0,21298,8,clean,clean,8,0.061470162123441696,1
0,24716,8,clean,clean,8,0.060501664876937866,1
0,33264,8,clean,clean,8,0.06648141890764236,1
0,31596,8,clean,clean,8,0.06017706170678139,1
0,31576,8,clean,clean,8,0.06203896924853325,1
0,13116,8,clean,clean,8,0.059481702744960785,1
0,10147,8,clean,clean,1,0.07154475152492523,1
0,19402,8,clean,clean,8,0.060077469795942307,1
0,23454,8,clean,clean,8,0.06045382097363472,1
0,27458,8,clean,clean,8,0.061468105763196945,1
0,4469,8,clean,clean,8,0.06256604194641113,1
0,2873,8,clean,clean,2,0.06785202026367188,1
0,39444,8,clean,clean,8,0.0614829957485199,1
0,34276,8,clean,clean,8,0.056571200489997864,1
0,11148,8,clean,clean,8,0.06106128543615341,1
0,40336,8,clean,clean,8,0.06015234440565109,1
0,49393,8,clean,clean,8,0.061860859394073486,1
0,6631,8,clean,clean,2,0.0665496289730072,1
0,12153,8,clean,clean,8,0.061149802058935165,1
0,29317,8,clean,clean,8,0.06572467088699341,1
0,33571,8,clean,clean,8,0.0620034821331501,1
0,2815,8,clean,clean,8,0.05992806702852249,1
0,38412,8,clean,clean,8,0.06391508877277374,1
0,31732,8,clean,clean,8,0.059787504374980927,1
0,37794,8,clean,clean,8,0.06267854571342468,1
0,3770,8,clean,clean,8,0.060755059123039246,1
0,38726,8,clean,clean,8,0.06029964238405228,1
0,1665,8,clean,clean,8,0.06264876574277878,1
0,2635,8,clean,clean,8,0.06084654480218887,1
0,49160,8,clean,clean,8,0.06182265654206276,1
0,10530,8,clean,clean,8,0.06157489866018295,1
0,26463,8,clean,clean,8,0.06255525350570679,1
0,8468,8,clean,clean,8,0.06153666973114014,1
0,45386,8,clean,clean,8,0.06092087924480438,1
0,28599,8,clean,clean,8,0.062452446669340134,1
0,15811,8,clean,clean,8,0.06176929175853729,1
0,31553,8,clean,clean,8,0.062133099883794785,1
0,40179,8,clean,clean,8,0.06509608775377274,1
0,8879,8,clean,clean,8,0.06016695126891136,1
0,4823,8,clean,clean,8,0.0635087713599205,1
0,38458,8,clean,clean,8,0.05844173952937126,1
0,27839,8,clean,clean,8,0.061415523290634155,1
0,24139,8,clean,clean,8,0.06342752277851105,1
0,10139,8,clean,clean,8,0.06297577172517776,1
0,31814,8,clean,clean,8,0.06578060239553452,1
0,23907,8,clean,clean,8,0.05999051406979561,1
0,9674,8,clean,clean,8,0.05998896434903145,1
0,15328,8,clean,clean,8,0.060197554528713226,1
0,3065,8,clean,clean,8,0.07087341696023941,1
0,32165,8,clean,clean,2,0.06445992738008499,1
0,36551,8,clean,clean,8,0.06420363485813141,1
0,30686,8,clean,clean,8,0.056605007499456406,1
0,37483,8,clean,clean,3,0.07362174987792969,1
0,29584,8,clean,clean,8,0.0591038353741169,1
0,5986,8,clean,clean,8,0.08487125486135483,1
0,3561,8,clean,clean,8,0.061469826847314835,1
0,3215,8,clean,clean,8,0.0615275502204895,1
0,39840,8,clean,clean,8,0.05976632237434387,1
0,20756,8,clean,clean,8,0.06096668913960457,1
0,42607,8,clean,clean,8,0.0619494654238224,1
0,46938,8,clean,clean,1,0.0622297041118145,1
0,47164,8,clean,clean,8,0.05862462520599365,1
0,17610,8,clean,clean,1,0.0701010599732399,1
0,18693,8,clean,clean,8,0.060334283858537674,1
0,7497,8,clean,clean,8,0.060820359736680984,1
0,42864,8,clean,clean,8,0.06622562557458878,1
0,34441,8,clean,clean,1,0.06713561713695526,1
0,41543,8,clean,clean,8,0.06712254881858826,1
0,24929,8,clean,clean,8,0.06075592711567879,1
0,9055,8,clean,clean,8,0.06705667823553085,1
0,11591,8,clean,clean,8,0.06045934930443764,1
0,34963,8,clean,clean,8,0.06357888132333755,1
0,46668,8,clean,clean,8,0.06200806796550751,1
0,34582,8,clean,clean,8,0.061098840087652206,1
0,6817,8,clean,clean,8,0.06153898313641548,1
0,34093,8,clean,clean,8,0.060778699815273285,1
0,8014,8,clean,clean,2,0.06968455016613007,1
0,34030,8,clean,clean,8,0.06601574271917343,1
0,12490,8,clean,clean,8,0.06385261565446854,1
0,2483,8,clean,clean,8,0.0624510683119297,1
0,36742,8,clean,clean,2,0.0652027279138565,1
