dataset_index,label,pred_label,nearest_label,confidence,pred_centroid_dist,true_centroid_dist,nearest_centroid_dist,prob_margin,score,ground_truth_poison,predicted_poison
109,9,1,9,0.37890273332595825,6.22812557220459,4.40149450302124,4.40149450302124,0.05974256992340088,6.849222838878632,1,0
110,9,1,1,0.9777680039405823,3.136254072189331,5.915166854858398,3.136254072189331,0.9653835296630859,3.158486068248749,1,0
111,8,8,0,0.5129162073135376,4.105441570281982,4.105441570281982,3.815882444381714,0.20984411239624023,4.592525362968445,1,0
112,1,1,1,0.9970898628234863,2.9181387424468994,2.9181387424468994,2.9181387424468994,0.9958159923553467,2.921048879623413,1,0
113,7,2,0,0.4849061071872711,6.082810878753662,6.2693657875061035,5.68535041809082,0.2547677755355835,6.597904771566391,0,0
116,0,8,8,0.6154894232749939,4.583990573883057,4.969101428985596,4.583990573883057,0.2810055911540985,4.968501150608063,0,0
117,6,6,6,0.8097703456878662,4.994088172912598,4.994088172912598,4.994088172912598,0.6844152212142944,5.1843178272247314,1,0
124,6,6,6,0.8391675353050232,2.92386531829834,2.92386531829834,2.92386531829834,0.7856059074401855,3.0846977829933167,1,0
126,1,1,1,0.9970077872276306,6.187127590179443,6.187127590179443,6.187127590179443,0.99416583776474,6.190119802951813,1,0
132,6,2,6,0.595809817314148,4.708561897277832,3.2381486892700195,3.2381486892700195,0.28637415170669556,5.112752079963684,0,0
134,1,1,1,0.9828958511352539,3.957104444503784,3.957104444503784,3.957104444503784,0.9764129519462585,3.9742085933685303,1,0
137,1,1,1,0.9997754693031311,7.685240745544434,7.685240745544434,7.685240745544434,0.9996114373207092,7.6854652762413025,1,0
138,2,2,2,0.8647181391716003,4.861591339111328,4.861591339111328,4.861591339111328,0.7885768413543701,4.996873199939728,0,0
140,1,0,0,0.7920837998390198,3.8890981674194336,6.713137149810791,3.8890981674194336,0.6912746429443359,4.097014367580414,1,0
142,3,2,3,0.4043799340724945,5.102179527282715,4.504178047180176,4.504178047180176,0.20047476887702942,5.69779959321022,0,0
145,4,4,4,0.7404566407203674,3.542837381362915,3.542837381362915,3.542837381362915,0.6322883367538452,3.8023807406425476,1,0
146,9,4,6,0.31599798798561096,5.483868598937988,6.6577372550964355,5.354033470153809,0.14886373281478882,6.167870610952377,0,0
147,9,0,0,0.5457915663719177,4.819792747497559,5.656289100646973,4.819792747497559,0.2628214657306671,5.274001181125641,0,0
153,4,4,4,0.9086944460868835,3.228300094604492,3.228300094604492,3.228300094604492,0.8349111080169678,3.3196056485176086,1,0
154,6,4,4,0.7848347425460815,4.765070915222168,5.659354209899902,4.765070915222168,0.7273362874984741,4.980236172676086,1,0
158,4,4,7,0.718272864818573,6.0057268142700195,6.0057268142700195,5.387301445007324,0.5208321809768677,6.2874539494514465,0,0
160,1,1,1,0.9989946484565735,5.106115818023682,5.106115818023682,5.106115818023682,0.9985793232917786,5.107121169567108,0,0
162,4,7,4,0.5014651417732239,6.000513553619385,5.344319820404053,5.344319820404053,0.19176790118217468,6.499048411846161,0,0
163,7,7,7,0.8921926617622375,4.657963752746582,4.657963752746582,4.657963752746582,0.7875927686691284,4.7657710909843445,0,0
165,0,0,0,0.9008316397666931,4.3308634757995605,4.3308634757995605,4.3308634757995605,0.817399799823761,4.430031836032867,1,0
166,9,1,9,0.763373076915741,6.035068988800049,5.314807415008545,5.314807415008545,0.6653007864952087,6.271695911884308,0,0
168,1,1,1,0.9678924679756165,4.035388946533203,4.035388946533203,4.035388946533203,0.9458770751953125,4.067496478557587,1,0
176,1,1,1,0.9989104270935059,4.171313762664795,4.171313762664795,4.171313762664795,0.9984003305435181,4.172403335571289,0,0
184,1,1,1,0.99616938829422,2.465639114379883,2.465639114379883,2.465639114379883,0.9945712089538574,2.469469726085663,1,0
186,9,1,9,0.7137524485588074,6.33222770690918,4.681967735290527,4.681967735290527,0.5867182612419128,6.618475258350372,0,0
188,9,9,9,0.9658110737800598,4.199417591094971,4.199417591094971,4.199417591094971,0.9481099247932434,4.233606517314911,0,0
191,7,7,0,0.49484705924987793,5.841320037841797,5.841320037841797,5.6651177406311035,0.32413649559020996,6.346472978591919,1,0
199,0,0,0,0.8480035662651062,3.3413145542144775,3.3413145542144775,3.3413145542144775,0.7396942973136902,3.4933109879493713,1,0
201,1,1,1,0.9998332262039185,5.043100357055664,5.043100357055664,5.043100357055664,0.9996869564056396,5.043267130851746,0,0
209,6,6,6,0.9754433631896973,7.801365852355957,7.801365852355957,7.801365852355957,0.9589183330535889,7.82592248916626,0,0
210,6,6,6,0.851631760597229,4.680821895599365,4.680821895599365,4.680821895599365,0.7477068305015564,4.829190135002136,1,0
213,0,0,0,0.9922702312469482,3.9210519790649414,3.9210519790649414,3.9210519790649414,0.9877944588661194,3.928781747817993,1,0
219,9,9,9,0.943805992603302,4.020299911499023,4.020299911499023,4.020299911499023,0.9048817157745361,4.076493918895721,0,0
220,0,2,0,0.5532957315444946,6.5395588874816895,5.205422878265381,5.205422878265381,0.14270377159118652,6.986263155937195,0,0
222,8,8,8,0.9942086935043335,5.069197177886963,5.069197177886963,5.069197177886963,0.9898257255554199,5.074988484382629,1,0
223,0,4,0,0.761030375957489,5.723184108734131,5.484889507293701,5.484889507293701,0.6119564771652222,5.962153732776642,1,0
225,9,1,9,0.6530351042747498,5.348064422607422,3.312978982925415,3.312978982925415,0.35197481513023376,5.695029318332672,0,0
226,1,1,1,0.9999988079071045,11.983017921447754,11.983017921447754,11.983017921447754,0.9999978542327881,11.98301911354065,1,1
227,1,1,1,0.6086500883102417,6.708617687225342,6.708617687225342,6.708617687225342,0.2809518575668335,7.0999675989151,1,0
228,6,6,6,0.8581380844116211,3.824286699295044,3.824286699295044,3.824286699295044,0.7811307311058044,3.966148614883423,1,0
230,7,7,9,0.6796982884407043,6.425954818725586,6.425954818725586,4.683262348175049,0.5311973094940186,6.746256530284882,0,0
232,6,6,6,0.47298091650009155,4.349628925323486,4.349628925323486,4.349628925323486,0.06195908784866333,4.876648008823395,0,0
238,1,1,1,0.9999078512191772,6.487703800201416,6.487703800201416,6.487703800201416,0.9998552203178406,6.487795948982239,1,0
247,4,4,4,0.9409696459770203,3.7129578590393066,3.7129578590393066,3.7129578590393066,0.9040533304214478,3.7719882130622864,0,0
248,6,2,3,0.6939622163772583,3.566225528717041,5.892697334289551,3.5182998180389404,0.5885985493659973,3.8722633123397827,1,0
249,6,8,8,0.6716662645339966,5.435523986816406,5.654101371765137,5.435523986816406,0.513728141784668,5.76385772228241,1,0
250,1,1,1,0.8551707863807678,5.016695976257324,5.016695976257324,5.016695976257324,0.7346354722976685,5.161525189876556,1,0
254,4,4,4,0.8188278675079346,5.560093879699707,5.560093879699707,5.560093879699707,0.6478931903839111,5.7412660121917725,0,0
255,1,1,1,0.9993839263916016,3.6033265590667725,3.6033265590667725,3.6033265590667725,0.9990081191062927,3.603942632675171,0,0
265,9,7,9,0.2773969769477844,7.214834213256836,3.934933662414551,3.934933662414551,0.0996781438589096,7.9374372363090515,1,0
268,4,2,4,0.536003828048706,4.13557243347168,3.50059175491333,3.50059175491333,0.3418147563934326,4.599568605422974,1,0
279,0,2,2,0.9034590125083923,5.449967861175537,6.797924995422363,5.449967861175537,0.8753618001937866,5.546508848667145,1,0
280,8,8,8,0.9291328191757202,4.5428009033203125,4.5428009033203125,4.5428009033203125,0.8757484555244446,4.613668084144592,0,0
282,1,1,6,0.6194864511489868,7.584150314331055,7.584150314331055,6.19842004776001,0.4500865042209625,7.964663863182068,0,0
283,2,4,4,0.7239808440208435,4.17453670501709,6.209219932556152,4.17453670501709,0.6175452470779419,4.450555860996246,1,0
288,2,2,2,0.987664520740509,2.859708547592163,2.859708547592163,2.859708547592163,0.9828311800956726,2.872044026851654,0,0
296,4,2,0,0.43668368458747864,6.0016560554504395,6.221764087677002,5.580426216125488,0.21213467419147491,6.564972370862961,0,0
302,1,1,1,0.6417136788368225,5.9632368087768555,5.9632368087768555,5.9632368087768555,0.36516034603118896,6.321523129940033,1,0
304,1,1,1,0.9872374534606934,6.574678421020508,6.574678421020508,6.574678421020508,0.9757416248321533,6.5874409675598145,1,0
306,9,9,9,0.46676498651504517,2.599555730819702,2.599555730819702,2.599555730819702,0.024714380502700806,3.132790744304657,0,0
307,9,1,9,0.5079319477081299,6.944253921508789,4.020431995391846,4.020431995391846,0.1800280213356018,7.436321973800659,0,0
311,1,1,1,0.9582711458206177,3.1955273151397705,3.1955273151397705,3.1955273151397705,0.9290196895599365,3.237256169319153,0,0
312,1,1,1,0.9974519610404968,5.828670978546143,5.828670978546143,5.828670978546143,0.9956411719322205,5.831219017505646,1,0
313,6,6,6,0.950331449508667,4.367600440979004,4.367600440979004,4.367600440979004,0.9121707081794739,4.417268991470337,1,0
316,9,9,9,0.7847702503204346,3.9776089191436768,3.9776089191436768,3.9776089191436768,0.6553772687911987,4.192838668823242,1,0
323,1,1,1,0.9997848868370056,8.040294647216797,8.040294647216797,8.040294647216797,0.9995841979980469,8.040509760379791,1,0
330,1,1,1,0.9632331728935242,5.585730075836182,5.585730075836182,5.585730075836182,0.9393059611320496,5.6224969029426575,0,0
333,3,4,3,0.30880987644195557,5.01389217376709,4.284759521484375,4.284759521484375,0.039613962173461914,5.705082297325134,1,0
340,9,1,9,0.6026725769042969,6.365603446960449,4.800057888031006,4.800057888031006,0.47211146354675293,6.762930870056152,0,0
341,0,0,0,0.9782414436340332,3.4955174922943115,3.4955174922943115,3.4955174922943115,0.9666192531585693,3.5172760486602783,1,0
343,4,4,4,0.763693630695343,4.1711506843566895,4.1711506843566895,4.1711506843566895,0.5693826079368591,4.407457053661346,0,0
345,4,2,2,0.8753305673599243,3.604252815246582,5.0086989402771,3.604252815246582,0.8202467560768127,3.7289222478866577,0,0
346,4,2,2,0.9453941583633423,3.5334346294403076,5.3319926261901855,3.5334346294403076,0.921807587146759,3.5880404710769653,1,0
349,0,2,2,0.7780256271362305,4.1835036277771,5.701516628265381,4.1835036277771,0.6034567356109619,4.405478000640869,1,0
351,6,6,6,0.8514636754989624,3.2123730182647705,3.2123730182647705,3.2123730182647705,0.8058875203132629,3.360909342765808,0,0
352,0,0,0,0.8249367475509644,5.465970039367676,5.465970039367676,5.465970039367676,0.7445598840713501,5.641033291816711,1,0
360,9,0,0,0.8756506443023682,5.347002029418945,7.861205101013184,5.347002029418945,0.8260464072227478,5.471351385116577,0,0
364,1,1,1,0.8532784581184387,5.731255531311035,5.731255531311035,5.731255531311035,0.7925585508346558,5.877977073192596,0,0
371,0,0,0,0.7229712605476379,4.520787239074707,4.520787239074707,4.520787239074707,0.48765236139297485,4.797815978527069,0,0
373,0,0,0,0.7782260775566101,3.1716573238372803,3.1716573238372803,3.1716573238372803,0.5644813179969788,3.39343124628067,0,0
387,6,6,6,0.9122228622436523,4.386132717132568,4.386132717132568,4.386132717132568,0.8475794792175293,4.473909854888916,0,0
389,1,1,1,0.9751467108726501,5.729129314422607,5.729129314422607,5.729129314422607,0.9682350754737854,5.753982603549957,1,0
393,1,1,1,0.960482120513916,4.671635150909424,4.671635150909424,4.671635150909424,0.9266957640647888,4.711153030395508,0,0
395,3,3,3,0.6537883281707764,3.0003459453582764,3.0003459453582764,3.0003459453582764,0.4683806896209717,3.3465576171875,0,0
396,1,2,3,0.3449137210845947,5.214153289794922,9.040534019470215,4.106906890869141,0.12044355273246765,5.869239568710327,0,0
398,4,4,4,0.7313171625137329,4.982381820678711,4.982381820678711,4.982381820678711,0.6054912209510803,5.251064658164978,0,0
400,2,7,7,0.9750672578811646,4.557368278503418,7.330202579498291,4.557368278503418,0.9635672569274902,4.582301020622253,1,0
401,0,0,0,0.506772518157959,2.3004298210144043,2.3004298210144043,2.3004298210144043,0.17910945415496826,2.7936573028564453,1,0
403,2,2,2,0.9292596578598022,4.0807976722717285,4.0807976722717285,4.0807976722717285,0.8876873254776001,4.151538014411926,0,0
405,0,0,0,0.9761372208595276,4.2211480140686035,4.2211480140686035,4.2211480140686035,0.9626472592353821,4.245010793209076,0,0
406,9,9,9,0.9019242525100708,4.157107353210449,4.157107353210449,4.157107353210449,0.8243662118911743,4.255183100700378,0,0
409,6,5,3,0.3901602625846863,4.950728416442871,5.984277248382568,4.120280742645264,0.0875220000743866,5.560568153858185,0,0
414,4,7,4,0.3456224203109741,5.37033224105835,4.586291790008545,4.586291790008545,0.02575746178627014,6.0247098207473755,1,0
415,0,0,1,0.7781798839569092,7.532205104827881,7.532205104827881,6.966751575469971,0.6328853964805603,7.754025220870972,1,0
421,2,2,2,0.9920094013214111,4.050978183746338,4.050978183746338,4.050978183746338,0.9873635768890381,4.058968782424927,0,0
427,1,1,1,0.9957394599914551,5.3026204109191895,5.3026204109191895,5.3026204109191895,0.9920976758003235,5.306880950927734,1,0
428,9,1,9,0.8832380175590515,5.077770233154297,4.332343101501465,4.332343101501465,0.8154575824737549,5.194532215595245,0,0
437,6,6,6,0.6227672100067139,3.9508161544799805,3.9508161544799805,3.9508161544799805,0.273419052362442,4.328048944473267,0,0
438,9,1,9,0.7887359857559204,6.511678695678711,5.9804368019104,5.9804368019104,0.5798798203468323,6.7229427099227905,0,0
446,3,3,3,0.561631977558136,4.3669562339782715,4.3669562339782715,4.3669562339782715,0.3201797604560852,4.8053242564201355,1,0
449,4,2,4,0.4803500175476074,5.648867130279541,4.9118332862854,4.9118332862854,0.22171691060066223,6.168517112731934,1,0
452,6,6,6,0.973540723323822,3.9163014888763428,3.9163014888763428,3.9163014888763428,0.9596602916717529,3.9427607655525208,0,0
453,0,0,0,0.7976004481315613,4.525025844573975,4.525025844573975,4.525025844573975,0.6214544773101807,4.727425396442413,1,0
457,0,0,0,0.9847100377082825,3.684684991836548,3.684684991836548,3.684684991836548,0.9749659299850464,3.6999749541282654,0,0
458,4,4,2,0.49302247166633606,5.315507888793945,5.315507888793945,5.174026966094971,0.10704618692398071,5.822485417127609,1,0
463,2,2,2,0.9919271469116211,4.670512676239014,4.670512676239014,4.670512676239014,0.9883893132209778,4.678585529327393,1,0
466,1,1,9,0.9232974648475647,5.579611301422119,5.579611301422119,4.82505989074707,0.8669363856315613,5.656313836574554,0,0
473,6,4,4,0.2620840072631836,4.019110679626465,5.371340274810791,4.019110679626465,0.00415414571762085,4.757026672363281,1,0
474,2,3,3,0.5218607783317566,5.087564468383789,7.2974348068237305,5.087564468383789,0.39113694429397583,5.5657036900520325,1,0
477,4,2,4,0.5695223212242126,4.300134658813477,3.578238010406494,3.578238010406494,0.16784650087356567,4.730612337589264,0,0
478,7,2,4,0.32300320267677307,5.483146667480469,6.837823867797852,4.421949863433838,0.07584069669246674,6.160143464803696,1,0
481,0,0,0,0.5136586427688599,5.672356605529785,5.672356605529785,5.672356605529785,0.2574499845504761,6.158697962760925,1,0
484,4,2,7,0.7572142481803894,6.671637058258057,6.663262367248535,6.623995304107666,0.5642924308776855,6.914422810077667,1,0
489,4,4,4,0.6028608083724976,3.154844045639038,3.154844045639038,3.154844045639038,0.274312824010849,3.5519832372665405,1,0
490,4,4,3,0.6118179559707642,6.487077713012695,6.487077713012695,5.945798397064209,0.40974774956703186,6.875259757041931,0,0
493,1,8,8,0.7901600003242493,9.999883651733398,12.680943489074707,9.999883651733398,0.6054514050483704,10.20972365140915,1,1
495,9,1,9,0.7689277529716492,5.440794944763184,4.5354437828063965,4.5354437828063965,0.6780287027359009,5.671867191791534,0,0
497,0,8,8,0.9300293326377869,3.763134241104126,5.9607696533203125,3.763134241104126,0.8774207830429077,3.833104908466339,1,0
498,1,1,1,0.9842005372047424,5.49414587020874,5.49414587020874,5.49414587020874,0.977288544178009,5.509945333003998,1,0
501,8,8,8,0.8666151762008667,5.579156398773193,5.579156398773193,5.579156398773193,0.7847071290016174,5.712541222572327,1,0
504,0,0,0,0.8879227042198181,5.0949931144714355,5.0949931144714355,5.0949931144714355,0.8401983380317688,5.207070410251617,1,0
506,1,1,9,0.4682503640651703,5.944360256195068,5.944360256195068,4.63888692855835,0.2383098602294922,6.476109892129898,0,0
522,2,2,2,0.897473931312561,4.415426254272461,4.415426254272461,4.415426254272461,0.8231554627418518,4.5179523229599,1,0
526,4,4,6,0.5455299615859985,5.060502052307129,5.060502052307129,4.425704479217529,0.23966479301452637,5.51497209072113,1,0
531,7,7,7,0.993431031703949,4.790527820587158,4.790527820587158,4.790527820587158,0.9900275468826294,4.797096788883209,1,0
543,4,4,4,0.9757646918296814,3.5714919567108154,3.5714919567108154,3.5714919567108154,0.9627999067306519,3.595727264881134,0,0
546,8,8,8,0.9505283832550049,4.63096284866333,4.63096284866333,4.63096284866333,0.9268832206726074,4.680434465408325,1,0
547,1,1,1,0.9980840682983398,5.833807468414307,5.833807468414307,5.833807468414307,0.9969884753227234,5.835723400115967,0,0
549,4,2,0,0.4104505479335785,5.033568859100342,6.155248641967773,4.8553972244262695,0.15381932258605957,5.623118311166763,0,0
552,6,6,6,0.4358355700969696,2.602297067642212,2.602297067642212,2.602297067642212,0.07379728555679321,3.1664614975452423,1,0
553,9,0,0,0.8713647723197937,3.662644147872925,6.510312557220459,3.662644147872925,0.8254421353340149,3.791279375553131,0,0
564,0,0,0,0.5466141700744629,4.633451461791992,4.633451461791992,4.633451461791992,0.12172120809555054,5.086837291717529,0,0
565,1,1,1,0.9974207878112793,4.628477573394775,4.628477573394775,4.628477573394775,0.9965119957923889,4.631056785583496,0,0
568,1,1,1,0.9838870167732239,5.937348365783691,5.937348365783691,5.937348365783691,0.9684758186340332,5.9534613490104675,1,0
572,4,2,4,0.43535861372947693,5.626779079437256,4.115157127380371,4.115157127380371,0.04257848858833313,6.191420465707779,0,0
576,1,1,1,0.9984002709388733,2.8854103088378906,2.8854103088378906,2.8854103088378906,0.9977940917015076,2.8870100378990173,1,0
580,8,1,9,0.6628506183624268,5.9942307472229,7.518587589263916,5.6110053062438965,0.5571081042289734,6.331380128860474,0,0
581,4,4,4,0.4925793707370758,3.076659917831421,3.076659917831421,3.076659917831421,0.1456335484981537,3.584080547094345,1,0
590,1,1,9,0.2747097313404083,6.83284854888916,6.83284854888916,5.110991954803467,0.03273378312587738,7.558138817548752,1,0
591,6,2,2,0.7610787749290466,5.241803169250488,6.858005523681641,5.241803169250488,0.6449108123779297,5.480724394321442,1,0
593,1,1,1,0.9713655710220337,4.351863861083984,4.351863861083984,4.351863861083984,0.9486549496650696,4.380498290061951,0,0
594,9,9,9,0.41869908571243286,3.3720011711120605,3.3720011711120605,3.3720011711120605,0.03641435503959656,3.9533020853996277,0,0
596,8,8,8,0.9981180429458618,5.295172214508057,5.295172214508057,5.295172214508057,0.9962746500968933,5.297054171562195,0,0
597,3,5,3,0.4358327090740204,4.797407627105713,4.450017929077148,4.450017929077148,0.2365793138742447,5.3615749180316925,0,0
608,0,0,0,0.7697437405586243,5.676000118255615,5.676000118255615,5.676000118255615,0.5837157964706421,5.906256377696991,0,0
612,9,1,9,0.7965182065963745,5.0809125900268555,5.076188087463379,5.076188087463379,0.7083899974822998,5.284394383430481,1,0
616,4,4,4,0.7461161613464355,4.295571327209473,4.295571327209473,4.295571327209473,0.6320333480834961,4.549455165863037,1,0
617,1,1,9,0.8208565711975098,5.33538293838501,5.33538293838501,5.203000545501709,0.6454670429229736,5.5145263671875,0,0
618,3,0,3,0.24011577665805817,5.418519973754883,5.387848377227783,5.387848377227783,0.05568860471248627,6.178404197096825,1,0
620,6,2,2,0.5735294222831726,4.272034168243408,6.691884994506836,4.272034168243408,0.3647863268852234,4.698504745960236,0,0
621,4,2,2,0.9112235307693481,3.2651238441467285,4.8813042640686035,3.2651238441467285,0.8698261380195618,3.3539003133773804,0,0
626,0,4,6,0.469245970249176,4.869225978851318,7.6821699142456055,4.786050796508789,0.2904512882232666,5.399980008602142,1,0
639,3,3,5,0.5192189812660217,6.154472827911377,6.154472827911377,5.952994346618652,0.16718530654907227,6.635253846645355,1,0
642,4,4,6,0.44668683409690857,5.632204532623291,5.632204532623291,4.611653804779053,0.152289479970932,6.1855176985263824,1,0
644,1,1,1,0.9948554039001465,4.140833377838135,4.140833377838135,4.140833377838135,0.9918397068977356,4.145977973937988,1,0
646,2,3,3,0.43641582131385803,3.938145160675049,5.380773067474365,3.938145160675049,0.08453801274299622,4.501729339361191,0,0
651,6,6,6,0.995812714099884,6.548830032348633,6.548830032348633,6.548830032348633,0.993243396282196,6.553017318248749,1,0
654,7,7,7,0.8789933323860168,7.046114921569824,7.046114921569824,7.046114921569824,0.8368269205093384,7.167121589183807,1,0
655,6,0,6,0.29614660143852234,6.822125434875488,4.722646236419678,4.722646236419678,0.03312218189239502,7.525978833436966,1,0
656,8,8,8,0.5232765674591064,4.968142032623291,4.968142032623291,4.968142032623291,0.2510760724544525,5.444865465164185,1,0
657,9,7,9,0.2841689884662628,7.5697126388549805,4.294464111328125,4.294464111328125,0.06445108354091644,8.285543650388718,1,0
659,9,9,9,0.5750181078910828,4.114190101623535,4.114190101623535,4.114190101623535,0.431520938873291,4.539171993732452,0,0
661,4,4,4,0.805119514465332,3.629744529724121,3.629744529724121,3.629744529724121,0.7271653413772583,3.824625015258789,0,0
672,9,8,9,0.7085958123207092,6.079750061035156,5.737600326538086,5.737600326538086,0.5483301877975464,6.371154248714447,0,0
674,4,4,4,0.9159430861473083,7.207165718078613,7.207165718078613,7.207165718078613,0.8675135970115662,7.291222631931305,0,0
677,4,4,4,0.9390943050384521,5.546363830566406,5.546363830566406,5.546363830566406,0.9046012163162231,5.607269525527954,0,0
688,7,7,7,0.9272034168243408,3.373110771179199,3.373110771179199,3.373110771179199,0.8810872435569763,3.4459073543548584,0,0
690,1,1,3,0.3339216709136963,6.77625846862793,6.77625846862793,5.281896591186523,0.14735594391822815,7.442336797714233,1,0
694,0,0,0,0.9668095111846924,4.937573432922363,4.937573432922363,4.937573432922363,0.9403332471847534,4.970763921737671,1,0
696,2,2,2,0.9165938496589661,3.9701099395751953,3.9701099395751953,3.9701099395751953,0.8525236248970032,4.053516089916229,1,0
698,0,0,0,0.9557263255119324,4.9129462242126465,4.9129462242126465,4.9129462242126465,0.917715311050415,4.957219898700714,1,0
699,1,1,9,0.8516491651535034,6.060131072998047,6.060131072998047,5.791186332702637,0.7918187379837036,6.2084819078445435,0,0
705,4,2,4,0.6532379984855652,5.811653137207031,5.358033657073975,5.358033657073975,0.3390859365463257,6.158415138721466,0,0
706,9,9,9,0.8798389434814453,4.978268623352051,4.978268623352051,4.978268623352051,0.7649015188217163,5.0984296798706055,1,0
709,2,2,2,0.951488733291626,4.671439170837402,4.671439170837402,4.671439170837402,0.9198550581932068,4.719950437545776,1,0
711,4,2,2,0.8125523328781128,5.198986053466797,6.395508289337158,5.198986053466797,0.6370848417282104,5.386433720588684,0,0
714,1,1,0,0.499550998210907,6.645057201385498,6.645057201385498,5.933757781982422,0.35245028138160706,7.145506203174591,1,0
719,9,4,9,0.38810956478118896,6.397430896759033,4.977014064788818,4.977014064788818,0.14647915959358215,7.009321331977844,1,0
