client_id,dataset_index,label,ground_truth_poison,patch_mse,predicted_poison
14,30846,8,0,9.402257919311523,0
14,38668,4,1,0.0,1
14,7759,9,0,5.900627613067627,0
14,37409,2,0,7.727023601531982,0
14,39489,1,0,15.567744255065918,0
14,8975,9,1,0.0,1
14,3886,1,0,7.268960475921631,0
14,35795,9,1,0.0,1
14,41920,9,0,7.294269561767578,0
14,36937,4,1,0.0,1
14,48223,4,0,7.229554176330566,0
14,13986,3,0,8.776190757751465,0
14,48491,8,0,6.929257392883301,0
14,30229,2,1,0.0,1
14,14742,7,0,9.250160217285156,0
14,35930,6,1,0.0,1
14,30171,0,1,0.0,1
14,17787,4,1,0.0,1
14,13633,8,0,5.773227691650391,0
14,32990,0,0,6.59038782119751,0
14,30272,0,1,0.0,1
14,35414,0,1,0.0,1
14,49527,2,1,0.0,1
14,21950,4,0,6.764798164367676,0
14,41918,3,1,0.0,1
14,44062,6,0,7.949197292327881,0
14,6252,6,1,0.0,1
14,6870,9,0,6.528954029083252,0
14,6286,9,0,8.259699821472168,0
14,8304,2,1,0.0,1
14,29845,2,1,0.0,1
14,40121,4,1,0.0,1
14,5362,0,1,0.0,1
14,45334,2,0,7.385773658752441,0
14,20619,1,0,8.962589263916016,0
14,44725,1,0,8.800989151000977,0
14,31430,6,0,12.36555290222168,0
14,23751,9,1,0.0,1
14,2041,2,1,0.0,1
14,49344,0,1,0.0,1
14,30526,6,0,9.456133842468262,0
14,43042,9,0,8.07080078125,0
14,22156,9,0,5.765035152435303,0
14,17290,8,1,0.0,1
14,8727,9,1,0.0,1
14,3578,7,0,7.890904903411865,0
14,39600,9,1,0.0,1
14,45349,0,0,6.956096649169922,0
14,4353,0,0,5.764493942260742,0
14,40550,4,0,6.4206976890563965,0
14,37264,1,1,0.0,1
14,28445,6,1,0.0,1
14,8696,1,0,6.84267520904541,0
14,23652,0,0,5.677347183227539,0
14,34905,1,0,6.953342437744141,0
14,9195,9,0,6.580606937408447,0
14,5234,9,0,5.772350311279297,0
14,1775,8,1,0.0,1
14,6525,9,0,7.732137203216553,0
14,15663,4,1,0.0,1
14,32882,4,1,0.0,1
14,6312,0,0,6.16564416885376,0
14,49530,0,0,5.577004909515381,0
14,43280,1,1,0.0,1
14,30343,9,1,0.0,1
14,21178,1,1,0.0,1
14,1925,4,1,0.0,1
14,12613,9,1,0.0,1
14,24144,0,0,6.279510498046875,0
14,15666,4,0,9.421774864196777,0
14,33987,2,0,6.204925537109375,0
14,22263,6,1,0.0,1
14,34060,4,1,0.0,1
14,18736,6,0,6.907595157623291,0
14,42110,0,0,6.841485023498535,0
14,46786,1,0,8.055390357971191,0
14,9655,4,1,0.0,1
14,23141,9,1,0.0,1
14,23077,0,0,6.033334255218506,0
14,38556,2,0,6.771180152893066,0
14,36842,6,1,0.0,1
14,22450,1,0,12.667515754699707,0
14,15368,9,1,0.0,1
14,41336,1,0,7.599277973175049,0
14,6264,9,1,0.0,1
14,48473,6,1,0.0,1
14,26647,9,1,0.0,1
14,22129,0,1,0.0,1
14,3979,0,0,5.831758499145508,0
14,39262,7,0,8.823644638061523,0
14,34480,9,1,0.0,1
14,14415,4,0,9.556744575500488,0
14,17798,9,0,13.261982917785645,0
14,6814,1,0,5.554044246673584,0
14,46323,1,0,6.818109512329102,0
14,42675,4,1,0.0,1
14,13945,4,1,0.0,1
14,3733,7,0,10.78654956817627,0
14,27405,1,1,0.0,1
14,40541,7,0,6.462375640869141,0
14,18580,9,0,6.648972511291504,0
14,29071,4,0,8.292502403259277,0
14,1163,2,1,0.0,1
14,7155,4,1,0.0,1
14,41766,4,1,0.0,1
14,27468,4,1,0.0,1
14,32535,4,1,0.0,1
14,22139,4,0,12.981759071350098,0
14,12885,6,0,5.763064384460449,0
14,16268,1,1,0.0,1
14,19795,3,0,5.714300155639648,0
14,30413,4,1,0.0,1
14,38958,1,0,5.583788871765137,0
14,27555,2,0,7.293004989624023,0
14,16314,2,0,11.661865234375,0
14,6152,9,0,6.643612384796143,0
14,32771,1,1,0.0,1
14,43454,0,1,0.0,1
14,17869,9,1,0.0,1
14,39005,4,1,0.0,1
14,18621,6,0,6.116415500640869,0
14,20463,1,1,0.0,1
14,1988,0,1,0.0,1
14,24607,1,1,0.0,1
14,49489,1,0,6.688997268676758,0
14,19692,6,1,0.0,1
14,32376,0,0,7.927649021148682,0
14,40974,4,0,7.594341278076172,0
14,2356,6,1,0.0,1
14,41895,9,1,0.0,1
14,46605,3,1,0.0,1
14,304,1,1,0.0,1
14,39230,0,1,0.0,1
14,49206,9,1,0.0,1
14,33830,9,0,5.210430145263672,1
14,39970,8,0,6.905001163482666,0
14,43596,9,0,8.12833023071289,0
14,4271,0,1,0.0,1
14,22587,2,1,0.0,1
14,38618,0,0,6.221642017364502,0
14,43417,1,0,8.195301055908203,0
14,27132,1,1,0.0,1
14,24999,1,0,7.56355094909668,0
14,48305,4,0,10.017901420593262,0
14,33671,9,1,0.0,1
14,30613,1,0,8.271407127380371,0
14,41842,0,0,5.826931476593018,0
14,25798,4,1,0.0,1
14,46843,0,1,0.0,1
14,19462,4,0,8.849265098571777,0
14,7540,1,1,0.0,1
14,36631,4,0,6.36847448348999,0
14,6391,6,1,0.0,1
14,44415,1,0,5.632187843322754,0
14,2044,2,0,7.886425495147705,0
14,24949,3,0,7.300538063049316,0
14,36941,1,0,6.441769599914551,0
14,28913,4,1,0.0,1
14,9818,8,0,5.8881754875183105,0
14,48831,2,0,11.902400970458984,0
14,36180,0,0,11.039669036865234,0
14,43224,4,1,0.0,1
14,28492,6,1,0.0,1
14,10470,0,0,6.339524269104004,0
14,5324,0,0,6.245461940765381,0
14,35969,7,0,9.53494644165039,0
14,2122,4,0,7.811922073364258,0
14,526,4,1,0.0,1
14,30695,0,0,9.17037582397461,0
14,20769,4,1,0.0,1
14,7015,0,0,6.601347923278809,0
14,7643,0,1,0.0,1
14,25553,7,0,9.341636657714844,0
14,13895,1,1,0.0,1
14,2124,6,1,0.0,1
14,49779,9,0,8.449516296386719,0
14,39836,2,1,0.0,1
14,49751,4,1,0.0,1
14,3859,0,0,6.322280406951904,0
14,25435,4,1,0.0,1
14,34549,9,1,0.0,1
14,37172,4,0,11.800185203552246,0
14,32757,4,0,5.553661346435547,0
14,44650,6,0,6.129077911376953,0
14,48458,0,0,8.201103210449219,0
14,39105,4,0,7.65075159072876,0
14,8578,0,1,0.0,1
14,31666,4,0,5.629662036895752,0
14,14807,0,1,0.0,1
14,14625,6,1,0.0,1
14,8475,1,0,11.660148620605469,0
14,9396,9,0,9.584824562072754,0
14,40605,9,1,0.0,1
14,10024,0,1,0.0,1
14,34546,8,0,5.510800838470459,0
14,40708,0,0,5.989785671234131,0
14,2999,4,1,0.0,1
14,11497,1,1,0.0,1
14,27752,9,0,6.717220306396484,0
14,32106,2,1,0.0,1
14,45943,9,0,8.426749229431152,0
14,16916,6,1,0.0,1
14,48812,4,0,8.207043647766113,0
14,17682,2,1,0.0,1
14,3840,1,1,0.0,1
14,45398,8,1,0.0,1
14,8012,9,1,0.0,1
14,48416,0,1,0.0,1
14,11109,1,0,8.839865684509277,0
14,32854,4,1,0.0,1
14,5212,4,0,6.975317001342773,0
14,42040,4,0,6.114743709564209,0
14,32911,7,1,0.0,1
14,40450,9,0,5.754580974578857,0
14,24365,0,0,5.818775177001953,0
14,17901,1,0,7.137468338012695,0
14,16993,9,0,8.192660331726074,0
14,33809,9,1,0.0,1
14,30111,2,0,6.027364253997803,0
14,45347,0,0,10.47683048248291,0
14,26910,7,0,7.648474216461182,0
14,15483,0,0,6.229034423828125,0
14,27166,4,0,6.8104400634765625,0
14,22509,4,1,0.0,1
14,10063,6,1,0.0,1
14,6453,1,1,0.0,1
14,43828,0,0,5.903537273406982,0
14,2898,6,1,0.0,1
14,40739,4,1,0.0,1
14,46581,7,0,6.4287848472595215,0
14,30069,0,1,0.0,1
14,48772,3,1,0.0,1
14,28435,8,1,0.0,1
14,47033,1,0,7.990297794342041,0
14,40292,8,1,0.0,1
14,18161,4,1,0.0,1
14,22308,0,0,8.134281158447266,0
14,43540,8,0,6.468871593475342,0
14,35454,1,0,8.063385009765625,0
14,45691,3,1,0.0,1
14,28499,8,1,0.0,1
14,16075,0,1,0.0,1
14,11687,6,0,8.010032653808594,0
14,22068,6,1,0.0,1
14,32508,0,0,6.319792747497559,0
14,9074,4,0,8.107428550720215,0
14,47364,1,0,6.541048526763916,0
14,25915,1,1,0.0,1
14,29924,9,1,0.0,1
14,20339,3,0,9.64436149597168,0
14,24114,9,1,0.0,1
14,17416,8,1,0.0,1
14,10633,4,0,9.048430442810059,0
14,12800,1,0,7.995054244995117,0
14,11427,1,0,8.723246574401855,0
14,1322,9,0,7.327051639556885,0
14,35496,8,0,5.78662633895874,0
14,23717,9,0,5.820545196533203,0
14,13172,9,0,13.35091495513916,0
14,42819,6,1,0.0,1
14,30344,1,1,0.0,1
14,5028,0,1,0.0,1
14,39960,2,1,0.0,1
14,33099,4,1,0.0,1
14,48854,6,0,5.754697322845459,0
14,38589,8,1,0.0,1
14,17644,3,0,5.64491605758667,0
14,49634,9,1,0.0,1
14,13675,2,0,6.0470452308654785,0
14,4934,3,1,0.0,1
14,36058,1,1,0.0,1
14,11590,4,1,0.0,1
14,7635,2,1,0.0,1
14,23036,6,0,7.38303279876709,0
14,47233,7,0,6.793481826782227,0
14,49169,0,1,0.0,1
14,45268,1,1,0.0,1
14,17839,4,1,0.0,1
14,18314,4,0,6.331197738647461,0
14,43117,6,1,0.0,1
14,30649,9,0,5.578235149383545,0
14,44392,2,1,0.0,1
14,39865,3,0,13.730785369873047,0
14,33532,1,0,7.399606704711914,0
14,44099,6,0,7.503283500671387,0
14,30717,9,0,6.715179443359375,0
14,42797,0,1,0.0,1
14,13078,9,1,0.0,1
14,12950,9,0,8.878783226013184,0
14,47865,0,1,0.0,1
14,1086,0,1,0.0,1
14,7980,9,0,6.867949962615967,0
14,34352,4,1,0.0,1
14,45330,3,0,6.96934700012207,0
14,40731,7,0,7.630767345428467,0
14,19950,2,1,0.0,1
14,41710,1,0,7.038997650146484,0
14,27177,6,1,0.0,1
14,27273,1,1,0.0,1
14,22899,1,1,0.0,1
14,42261,6,1,0.0,1
14,11223,1,0,8.473588943481445,0
14,44008,2,0,7.935642242431641,0
14,35046,7,1,0.0,1
14,9118,1,0,11.250621795654297,0
14,23468,4,0,8.990736961364746,0
14,28005,1,0,5.937082290649414,0
14,19353,9,0,8.445038795471191,0
14,2703,4,1,0.0,1
14,49421,4,1,0.0,1
14,43570,2,1,0.0,1
14,41023,4,1,0.0,1
14,14424,9,1,0.0,1
14,39075,8,1,0.0,1
14,47453,1,0,7.052685737609863,0
14,33013,4,1,0.0,1
14,43178,1,1,0.0,1
14,5477,0,0,7.355151653289795,0
14,25926,1,0,6.9147467613220215,0
14,48315,3,1,0.0,1
14,38351,4,0,8.433672904968262,0
14,27823,2,0,6.0287346839904785,0
14,30688,2,1,0.0,1
14,38148,6,0,7.578933238983154,0
14,28555,4,0,6.164682865142822,0
14,27184,9,1,0.0,1
14,16586,3,1,0.0,1
14,20012,6,0,8.901507377624512,0
14,29176,1,1,0.0,1
14,49110,6,1,0.0,1
14,8553,0,0,5.212231636047363,1
14,49663,1,1,0.0,1
14,29657,4,1,0.0,1
14,7895,7,0,6.219675064086914,0
14,25478,2,0,8.968413352966309,0
14,13976,3,1,0.0,1
14,46162,1,0,11.502074241638184,0
14,33798,4,1,0.0,1
14,40591,4,1,0.0,1
14,19828,0,1,0.0,1
14,12981,1,0,7.761246681213379,0
14,27399,2,1,0.0,1
14,29552,1,0,8.988612174987793,0
14,39291,1,0,7.45003080368042,0
14,32500,6,0,6.042750835418701,0
14,27239,2,0,6.731317043304443,0
14,34932,6,1,0.0,1
14,33022,8,1,0.0,1
14,30377,2,1,0.0,1
14,49362,1,0,8.421613693237305,0
14,28179,0,0,6.556219577789307,0
14,37078,0,0,5.8376994132995605,0
14,23047,9,1,0.0,1
14,2227,1,1,0.0,1
14,28067,3,1,0.0,1
14,8327,9,1,0.0,1
14,22903,2,1,0.0,1
14,929,6,1,0.0,1
14,2016,9,1,0.0,1
14,48340,9,1,0.0,1
14,24746,1,1,0.0,1
14,45899,1,1,0.0,1
14,36395,0,0,6.569573879241943,0
14,19977,2,0,6.320610523223877,0
14,39051,2,1,0.0,1
14,4242,2,0,5.824291706085205,0
14,29413,0,0,5.793387413024902,0
14,46850,6,1,0.0,1
14,8110,9,1,0.0,1
14,11567,4,1,0.0,1
14,12174,3,1,0.0,1
14,2996,0,0,11.284852981567383,0
14,49382,6,1,0.0,1
14,17909,3,1,0.0,1
14,29588,7,0,9.059556007385254,0
14,10236,1,0,5.750768661499023,0
14,31845,9,1,0.0,1
14,34965,6,1,0.0,1
14,11035,2,0,6.3240966796875,0
14,39327,9,1,0.0,1
14,32239,7,0,16.261796951293945,0
14,47067,3,1,0.0,1
14,14776,1,1,0.0,1
14,28713,9,0,5.715360164642334,0
14,16106,6,0,6.418673515319824,0
14,48830,3,0,7.005013942718506,0
14,1685,3,1,0.0,1
14,31102,1,1,0.0,1
14,15828,2,1,0.0,1
14,296,4,0,5.4110188484191895,0
14,18426,6,0,7.435238361358643,0
14,36656,6,0,5.654882431030273,0
14,15151,1,1,0.0,1
14,17126,1,0,12.02096176147461,0
14,12522,4,1,0.0,1
14,47244,4,0,13.840879440307617,0
14,13129,1,1,0.0,1
14,12243,7,0,7.033901214599609,0
14,39679,1,0,11.28740119934082,0
14,12487,8,1,0.0,1
14,14472,2,1,0.0,1
14,21321,2,0,11.240490913391113,0
14,15199,4,0,6.2780303955078125,0
14,32319,1,0,11.774029731750488,0
14,27073,1,1,0.0,1
14,43593,2,1,0.0,1
14,421,2,0,11.519055366516113,0
14,34320,2,0,5.74284553527832,0
14,46585,0,1,0.0,1
14,13299,7,1,0.0,1
14,41357,9,0,7.522182464599609,0
14,13489,0,1,0.0,1
14,49458,2,0,16.44049072265625,0
14,34278,1,0,8.000706672668457,0
14,21281,4,1,0.0,1
14,44253,2,0,9.819219589233398,0
14,20539,0,0,6.483123779296875,0
14,28724,0,1,0.0,1
14,20509,8,0,7.340627193450928,0
14,37039,0,0,6.168936729431152,0
14,12156,2,0,10.55950927734375,0
14,39813,9,0,6.093221187591553,0
14,41382,4,1,0.0,1
14,34425,4,0,5.988535404205322,0
14,15410,6,0,14.292994499206543,0
14,39387,1,0,8.146974563598633,0
14,33302,4,0,7.732492923736572,0
14,48856,0,0,8.216894149780273,0
14,43294,4,0,6.325173854827881,0
14,8190,0,1,0.0,1
14,24717,6,0,6.586065292358398,0
14,26557,3,0,13.963555335998535,0
14,29679,4,0,5.7781524658203125,0
14,14142,4,0,6.908081531524658,0
14,24129,7,1,0.0,1
14,22738,2,0,5.814959526062012,0
14,3042,0,1,0.0,1
14,102,9,1,0.0,1
14,32367,1,0,9.208070755004883,0
14,49993,1,0,6.2899017333984375,0
14,29627,6,1,0.0,1
14,44030,1,0,5.629822254180908,0
14,43499,4,1,0.0,1
14,39290,4,0,5.707637786865234,0
14,47671,6,0,6.426638126373291,0
14,49705,1,0,5.663424491882324,0
14,4943,4,1,0.0,1
14,42678,0,1,0.0,1
